"カレンダー: lịch, tờ lịch","karendaa: lịch, tờ lịch","",カレンダー,karendaa,"lịch, tờ lịch","",30
"ポスター: tờ pa-nô, áp phích, tờ quảng cáo","posutaa: tờ pa-nô, áp phích, tờ quảng cáo","",ポスター,posutaa,"tờ pa-nô, áp phích, tờ quảng cáo","",30
ごみ箱(ごみばこ): thùng rác,tương(gomibako): thùng rác,ごみ箱,ごみばこ,gomibako,thùng rác,tương,30
"人形(にんぎょう): con búp bê, con rối","nhân hình(ningyou): con búp bê, con rối",人形,にんぎょう,ningyou,"con búp bê, con rối",nhân hình,30
花瓶(かびん): lọ hoa,hoa bình(kabin): lọ hoa,花瓶,かびん,kabin,lọ hoa,hoa bình,30
鏡(かがみ): cái gương,kính(kagami): cái gương,鏡,かがみ,kagami,cái gương,kính,30
引き出し(ひきだし): ngăn kéo,dẫn xuất(hikidashi): ngăn kéo,引き出し,ひきだし,hikidashi,ngăn kéo,dẫn xuất,30
玄関(げんかん): cửa vào,huyền quan(genkan): cửa vào,玄関,げんかん,genkan,cửa vào,huyền quan,30
廊下(ろうか): hành lang,lang hạ(rouka): hành lang,廊下,ろうか,rouka,hành lang,lang hạ,30
壁(かべ): bức tường,bích(kabe): bức tường,壁,かべ,kabe,bức tường,bích,30
池(いけ): cái ao,trì(ike): cái ao,池,いけ,ike,cái ao,trì,30
交番(こうばん): trạm/bốt cảnh sát,giao phiên(kouban): trạm/bốt cảnh sát,交番,こうばん,kouban,trạm/bốt cảnh sát,giao phiên,30
"元の所(もとのところ): địa điểm ban đầu, địa điểm gốc","nguyên sở(motonotokoro): địa điểm ban đầu, địa điểm gốc",元の所,もとのところ,motonotokoro,"địa điểm ban đầu, địa điểm gốc",nguyên sở,30
周り(まわり): xung quanh,chu(mawari): xung quanh,周り,まわり,mawari,xung quanh,chu,30
"真ん中(まんなか): giữa, trung tâm","chân trung(mannaka): giữa, trung tâm",真ん中,まんなか,mannaka,"giữa, trung tâm",chân trung,30
隅(すみ): góc,ngung(sumi): góc,隅,すみ,sumi,góc,ngung,30
まだ: chưa,mada: chưa,"",まだ,mada,chưa,"",30
"～ほど: khoảng ~, chừng ~","～hodo: khoảng ~, chừng ~","",～ほど,～hodo,"khoảng ~, chừng ~","",30
"予定表(よていひょう): lịch, thời khóa biểu","dự định biểu(yoteihyou): lịch, thời khóa biểu",予定表,よていひょう,yoteihyou,"lịch, thời khóa biểu",dự định biểu,30
ご苦労さま。(ごくろうさま): Anh/chị đã làm việc vất vả./cám ơn anh/chị. (câu nói dùng để bày tỏ sự cám ơn hoặc thông cảm với sự vất vả khi ai đó làm xong một việc gì),khổ lao(gokurousama): Anh/chị đã làm việc vất vả./cám ơn anh/chị. (câu nói dùng để bày tỏ sự cám ơn hoặc thông cảm với sự vất vả khi ai đó làm xong một việc gì),ご苦労さま。,ごくろうさま,gokurousama,Anh/chị đã làm việc vất vả./cám ơn anh/chị. (câu nói dùng để bày tỏ sự cám ơn hoặc thông cảm với sự vất vả khi ai đó làm xong một việc gì),khổ lao,30
"希望(きぼう): hi vọng, nguyện vọng","hi vọng(kibou): hi vọng, nguyện vọng",希望,きぼう,kibou,"hi vọng, nguyện vọng",hi vọng,30
なにかご希望がありますか。(なにかごきぼうがありますか):  Anh/chị có nguyện vọng gì không?/ anh/chị có yêu cầu gì không?,hi vọng(nanikagokibougaarimasuka):  Anh/chị có nguyện vọng gì không?/ anh/chị có yêu cầu gì không?,なにかご希望がありますか。,なにかごきぼうがありますか,nanikagokibougaarimasuka, Anh/chị có nguyện vọng gì không?/ anh/chị có yêu cầu gì không?,hi vọng,30
ミュージカル: ca kịch,myuujikaru: ca kịch,"",ミュージカル,myuujikaru,ca kịch,"",30
それはいいですね。: Điều đó được đấy nhỉ./ Hay quá nhỉ,sorewaiidesune: Điều đó được đấy nhỉ./ Hay quá nhỉ,"",それはいいですね。,sorewaiidesune,Điều đó được đấy nhỉ./ Hay quá nhỉ,"",30
ブロードウェイ: Broadway,buroudowei: Broadway,"",ブロードウェイ,buroudowei,Broadway,"",30
丸い(まるい): tròn,hoàn(marui): tròn,丸い,まるい,marui,tròn,hoàn,30
"月(つき): mặt trăng, trăng","nguyệt(tsuki): mặt trăng, trăng",月,つき,tsuki,"mặt trăng, trăng",nguyệt,30
"ある～: có ~, một ~","aru～: có ~, một ~","",ある～,aru～,"có ~, một ~","",30
地球(ちきゅう): trái đất,địa cầu(chikyuu): trái đất,地球,ちきゅう,chikyuu,trái đất,địa cầu,30
うれしい: vui,ureshii: vui,"",うれしい,ureshii,vui,"",30
"嫌[な]  (いや「な」): chán, ghét, không chấp nhận được","hiềm(iyana): chán, ghét, không chấp nhận được",嫌[な]  ,いや「な」,iyana,"chán, ghét, không chấp nhận được",hiềm,30
"すると: sau đó, tiếp đó, rồi, khi ~ như vậy thì","suruto: sau đó, tiếp đó, rồi, khi ~ như vậy thì","",すると,suruto,"sau đó, tiếp đó, rồi, khi ~ như vậy thì","",30
"目が覚めます(めがさめます): tỉnh giấc, mở mắt","mục giác(megasamemasu): tỉnh giấc, mở mắt",目が覚めます,めがさめます,megasamemasu,"tỉnh giấc, mở mắt",mục giác,30
[式が～]始まります([しきが～]はじまります): bắt đầu [buổi lễ ~],thức thủy([shikiga～]hajimarimasu): bắt đầu [buổi lễ ~],[式が～]始まります,[しきが～]はじまります,[shikiga～]hajimarimasu,bắt đầu [buổi lễ ~],thức thủy,31
続けます(つづけます): tiếp tục,tục(tsuzukemasu): tiếp tục,続けます,つづけます,tsuzukemasu,tiếp tục,tục,31
"見つけます(みつけます): tìm, tìm thấy","kiến(mitsukemasu): tìm, tìm thấy",見つけます,みつけます,mitsukemasu,"tìm, tìm thấy",kiến,31
[試験を～]受けます([しけんを～]うけます): thi [kỳ thi],thí nghiệm thụ([shikeno～]ukemasu): thi [kỳ thi],[試験を～]受けます,[しけんを～]うけます,[shikeno～]ukemasu,thi [kỳ thi],thí nghiệm thụ,31
"[大学に～]入学します([だいがくに～]にゅうがくします): nhập học, vào [(trường) đại học]","đại học nhập học([daigakuni～]nhuugakushimasu): nhập học, vào [(trường) đại học]",[大学に～]入学します,[だいがくに～]にゅうがくします,[daigakuni～]nhuugakushimasu,"nhập học, vào [(trường) đại học]",đại học nhập học,31
[大学を～]卒業します ([だいがくを～]そつぎょうします): tốt nghiệp [(trường) đại học],đại học tốt nghiệp([daigakuo～]sotsugyoushimasu): tốt nghiệp [(trường) đại học],[大学を～]卒業します ,[だいがくを～]そつぎょうします,[daigakuo～]sotsugyoushimasu,tốt nghiệp [(trường) đại học],đại học tốt nghiệp,31
" [会議に～]出席します([かいぎに～]しゅっせきします): tham dự, tham gia [cuộc họp]","hội nghị xuất tịch([kaigini～]shussekishimasu): tham dự, tham gia [cuộc họp]", [会議に～]出席します,[かいぎに～]しゅっせきします,[kaigini～]shussekishimasu,"tham dự, tham gia [cuộc họp]",hội nghị xuất tịch,31
"休憩します(きゅうけいします): nghỉ, giải lao","hưu khế(kyuukeishimasu): nghỉ, giải lao",休憩します,きゅうけいします,kyuukeishimasu,"nghỉ, giải lao",hưu khế,31
連休(れんきゅう): ngày nghỉ liền nhau,liên hưu(renkyuu): ngày nghỉ liền nhau,連休,れんきゅう,renkyuu,ngày nghỉ liền nhau,liên hưu,31
作文(さくぶん): bài văn,tác văn(sakubun): bài văn,作文,さくぶん,sakubun,bài văn,tác văn,31
展覧会(てんらんかい): triển lãm,triển lãm hội(tenrankai): triển lãm,展覧会,てんらんかい,tenrankai,triển lãm,triển lãm hội,31
"結婚式(けっこんしき): lễ cưới, đám cưới","kết hôn thức(kekkonshiki): lễ cưới, đám cưới",結婚式,けっこんしき,kekkonshiki,"lễ cưới, đám cưới",kết hôn thức,31
"[お]葬式([お]そうしき): lễ tang, đám tang","táng thức([o]soushiki): lễ tang, đám tang",[お]葬式,[お]そうしき,[o]soushiki,"lễ tang, đám tang",táng thức,31
"式(しき): lễ, đám","thức(shiki): lễ, đám",式,しき,shiki,"lễ, đám",thức,31
本社(ほんしゃ): trụ sở chính,bản xã(honsha): trụ sở chính,本社,ほんしゃ,honsha,trụ sở chính,bản xã,31
支店(してん): chi nhánh,chi điếm(shiten): chi nhánh,支店,してん,shiten,chi nhánh,chi điếm,31
教会(きょうかい): nhà thờ,giáo hội(kyoukai): nhà thờ,教会,きょうかい,kyoukai,nhà thờ,giáo hội,31
"大学院(だいがくいん): cao học, sở giáo dục trên đại học","đại học viện(daigakuin): cao học, sở giáo dục trên đại học",大学院,だいがくいん,daigakuin,"cao học, sở giáo dục trên đại học",đại học viện,31
"動物園(どうぶつえん): vườn thú, vườn bách thú","động vật viên(doubutsuen): vườn thú, vườn bách thú",動物園,どうぶつえん,doubutsuen,"vườn thú, vườn bách thú",động vật viên,31
温泉(おんせん): suối nước nóng,ôn tuyền(onsen): suối nước nóng,温泉,おんせん,onsen,suối nước nóng,ôn tuyền,31
お客[さん](おきゃく[さん]): khách hàng,khách(okyaku[san]): khách hàng,お客[さん],おきゃく[さん],okyaku[san],khách hàng,khách,31
だれか: ai đó,dareka: ai đó,"",だれか,dareka,ai đó,"",31
"～の方(～のほう): phía ~, hướng ~","phương(～nohou): phía ~, hướng ~",～の方,～のほう,～nohou,"phía ~, hướng ~",phương,31
"ずっと: suốt, liền","zutto: suốt, liền","",ずっと,zutto,"suốt, liền","",31
"ピカソ: Pablo Picasso, danh họa người Tây Ban Nha (1881-1973)","pikaso: Pablo Picasso, danh họa người Tây Ban Nha (1881-1973)","",ピカソ,pikaso,"Pablo Picasso, danh họa người Tây Ban Nha (1881-1973)","",31
上野公園(うえのこうえん): Công viên Ueno (ở Tokyo),thượng dã công viên(uenokouen): Công viên Ueno (ở Tokyo),上野公園,うえのこうえん,uenokouen,Công viên Ueno (ở Tokyo),thượng dã công viên,31
残ります(のこります): ở lại,tàn(nokorimasu): ở lại,残ります,のこります,nokorimasu,ở lại,tàn,31
月に(つきに): một tháng,nguyệt(tsukini): một tháng,月に,つきに,tsukini,một tháng,nguyệt,31
"普通の(ふつうの): thường, thông thường","phổ thông(futsuuno): thường, thông thường",普通の,ふつうの,futsuuno,"thường, thông thường",phổ thông,31
インターネット: Internet,intaanetto: Internet,"",インターネット,intaanetto,Internet,"",31
村(むら): làng,thôn(mura): làng,村,むら,mura,làng,thôn,31
映画館(えいがかん): rạp chiếu phim,ánh họa quán(eigakan): rạp chiếu phim,映画館,えいがかん,eigakan,rạp chiếu phim,ánh họa quán,31
"嫌[な] (いや「な」): chán, ghét, không chấp nhận được","hiềm(iyana): chán, ghét, không chấp nhận được",嫌[な] ,いや「な」,iyana,"chán, ghét, không chấp nhận được",hiềm,31
"閉じます(とじます): đóng, nhắm","bế(tojimasu): đóng, nhắm",閉じます,とじます,tojimasu,"đóng, nhắm",bế,31
"都会(とかい): thành phố, nơi đô hội","đô hội(tokai): thành phố, nơi đô hội",都会,とかい,tokai,"thành phố, nơi đô hội",đô hội,31
自由に(じゆうに): tự do,tự do(jiyuuni): tự do,自由に,じゆうに,jiyuuni,tự do,tự do,31
世界中(せかいじゅう): khắp thế giới,thế giới trung(sekaijuu): khắp thế giới,世界中,せかいじゅう,sekaijuu,khắp thế giới,thế giới trung,31
集まります(あつまります): tập trung,tập(atsumarimasu): tập trung,集まります,あつまります,atsumarimasu,tập trung,tập,31
美しい(うつくしい): đẹp,mĩ(utsukushii): đẹp,美しい,うつくしい,utsukushii,đẹp,mĩ,31
"自然(しぜん): tự nhiên, thiên nhiên","tự nhiên(shizen): tự nhiên, thiên nhiên",自然,しぜん,shizen,"tự nhiên, thiên nhiên",tự nhiên,31
すばらしさ: tuyệt vời,subarashisa: tuyệt vời,"",すばらしさ,subarashisa,tuyệt vời,"",31
"気がつきます(きがつきます): để ý, nhận ra","khí(kigatsukimasu): để ý, nhận ra",気がつきます,きがつきます,kigatsukimasu,"để ý, nhận ra",khí,31
"運動します(うんどうします): vận động, tập thể thao","vận động(undoushimasu): vận động, tập thể thao",運動します,うんどうします,undoushimasu,"vận động, tập thể thao",vận động,32
成功します(せいこうします): thành công,thành công(seikoushimasu): thành công,成功します,せいこうします,seikoushimasu,thành công,thành công,32
"[試験に～]失敗します([しけんに～]しっぱいします): thất bại, trượt [thi~]","thí nghiệm thất bại([shikenni～]shippaishimasu): thất bại, trượt [thi~]",[試験に～]失敗します,[しけんに～]しっぱいします,[shikenni～]shippaishimasu,"thất bại, trượt [thi~]",thí nghiệm thất bại,32
[試験に～]合格します([しけんに～]ごうかくします): đỗ [thi~],thí nghiệm hợp cách([shikenni～]goukakushimasu): đỗ [thi~],[試験に～]合格します,[しけんに～]ごうかくします,[shikenni～]goukakushimasu,đỗ [thi~],thí nghiệm hợp cách,32
"戻ります(もどります): quay lại, trở lại","lệ(modorimasu): quay lại, trở lại",戻ります,もどります,modorimasu,"quay lại, trở lại",lệ,32
"[雨が～] ([あめが～]やみます): tạnh, ngừng [mưa ~]","vũ([amega～]yamimasu): tạnh, ngừng [mưa ~]",[雨が～] ,[あめが～]やみます,[amega～]yamimasu,"tạnh, ngừng [mưa ~]",vũ,32
"晴れます(はれます): nắng, quang đãng","tình(haremasu): nắng, quang đãng",晴れます,はれます,haremasu,"nắng, quang đãng",tình,32
"曇ります(くもります): có mây, mây mù","đàm(kumorimasu): có mây, mây mù",曇ります,くもります,kumorimasu,"có mây, mây mù",đàm,32
[風が～]吹きます([かぜが～]ふきます): thổi [gió ~],phong xúy([kazega～]fukimasu): thổi [gió ~],[風が～]吹きます,[かぜが～]ふきます,[kazega～]fukimasu,thổi [gió ~],phong xúy,32
[病気が～]治ります，直ります([びょうきが～]なおります): khỏi [bệnh],bệnh khí trị trực([byoukiga～]naorimasu): khỏi [bệnh],[病気が～]治ります，直ります,[びょうきが～]なおります,[byoukiga～]naorimasu,khỏi [bệnh],bệnh khí trị trực,32
[故障が～]([こしょうが～]なおります): đã được sửa [chỗ hỏng ~],cố chướng([koshouga～]naorimasu): đã được sửa [chỗ hỏng ~],[故障が～],[こしょうが～]なおります,[koshouga～]naorimasu,đã được sửa [chỗ hỏng ~],cố chướng,32
"[熱が～]続きます([ねつが～]つづきます): tiếp tục, tiếp diễn [sốt]","nhiệt tục([netsuga～]tsuzukimasu): tiếp tục, tiếp diễn [sốt]",[熱が～]続きます,[ねつが～]つづきます,[netsuga～]tsuzukimasu,"tiếp tục, tiếp diễn [sốt]",nhiệt tục,32
[かぜを～]ひきます: bị [cảm],[kazeo～]hikimasu: bị [cảm],"",[かぜを～]ひきます,[kazeo～]hikimasu,bị [cảm],"",32
冷やします(ひやします): làm lạnh,lãnh(hiyashimasu): làm lạnh,冷やします,ひやします,hiyashimasu,làm lạnh,lãnh,32
心配[な](しんぱい[な]): lo lắng,tâm phối(shinpai[na]): lo lắng,心配[な],しんぱい[な],shinpai[na],lo lắng,tâm phối,32
十分[な](じゅうぶん[な]): đủ,thập phân(juubun[na]): đủ,十分[な],じゅうぶん[な],juubun[na],đủ,thập phân,32
"おかしい: có vấn đề, không bình thường, buồn cười","okashii: có vấn đề, không bình thường, buồn cười","",おかしい,okashii,"có vấn đề, không bình thường, buồn cười","",32
"うるさい: ồn ào, (âm thanh) to","urusai: ồn ào, (âm thanh) to","",うるさい,urusai,"ồn ào, (âm thanh) to","",32
やけど: bỏng (～をします：bị bỏng),yakedo: bỏng (～をします：bị bỏng),"",やけど,yakedo,bỏng (～をします：bị bỏng),"",32
けが: vết thương (～をします：bị thương),kega: vết thương (～をします：bị thương),"",けが,kega,vết thương (～をします：bị thương),"",32
せき: ho (～がでます：bị ho),seki: ho (～がでます：bị ho),"",せき,seki,ho (～がでます：bị ho),"",32
インフルエンザ: cúm dịch,infuruenza: cúm dịch,"",インフルエンザ,infuruenza,cúm dịch,"",32
たいよう: mặt trời,taiyou: mặt trời,"",たいよう,taiyou,mặt trời,"",32
"星(ほし): sao, ngôi sao","tinh(hoshi): sao, ngôi sao",星,ほし,hoshi,"sao, ngôi sao",tinh,32
風(かぜ): gió,phong(kaze): gió,風,かぜ,kaze,gió,phong,32
北(きた): bắc,bắc(kita): bắc,北,きた,kita,bắc,bắc,32
南(みなみ): nam,nam(minami): nam,南,みなみ,minami,nam,nam,32
西(にし): tây,tây(nishi): tây,西,にし,nishi,tây,tây,32
東(ひがし): đông,đông(higashi): đông,東,ひがし,higashi,đông,đông,32
水道(すいどう): nước máy,thủy đạo(suidou): nước máy,水道,すいどう,suidou,nước máy,thủy đạo,32
エンジン: động cơ,enjin: động cơ,"",エンジン,enjin,động cơ,"",32
チーム: đội,chiimu: đội,"",チーム,chiimu,đội,"",32
"今夜(こんや): tối nay, đêm nay","kim dạ(konya): tối nay, đêm nay",今夜,こんや,konya,"tối nay, đêm nay",kim dạ,32
夕方(ゆうがた): chiều tối,tịch phương(yuugata): chiều tối,夕方,ゆうがた,yuugata,chiều tối,tịch phương,32
まえ: trước,mae: trước,"",まえ,mae,trước,"",32
"遅く(おそく): muộn, khuya","trì(osoku): muộn, khuya",遅く,おそく,osoku,"muộn, khuya",trì,32
こんなに: như thế này,konnani: như thế này,"",こんなに,konnani,như thế này,"",32
そんなに: như thế đó (về vấn đề có quan hệ với người nghe),sonnani: như thế đó (về vấn đề có quan hệ với người nghe),"",そんなに,sonnani,như thế đó (về vấn đề có quan hệ với người nghe),"",32
あんなに: như thế kia (về vấn đề không có quan hệ với người nói và người nghe),annani: như thế kia (về vấn đề không có quan hệ với người nói và người nghe),"",あんなに,annani,như thế kia (về vấn đề không có quan hệ với người nói và người nghe),"",32
"もしかしたら: có thể, biết đâu là, có khả năng","moshikashitara: có thể, biết đâu là, có khả năng","",もしかしたら,moshikashitara,"có thể, biết đâu là, có khả năng","",32
それはいけませんね。: Thế thì thật không tốt.,sorewaikemasenne: Thế thì thật không tốt.,"",それはいけませんね。,sorewaikemasenne,Thế thì thật không tốt.,"",32
オリンピック: Olympic,orinpikku: Olympic,"",オリンピック,orinpikku,Olympic,"",32
"元気(げんき): khỏe, khỏe mạnh","nguyên khí(genki): khỏe, khỏe mạnh",元気,げんき,genki,"khỏe, khỏe mạnh",nguyên khí,32
胃(い): dạ dày,vị(i): dạ dày,胃,い,i,dạ dày,vị,32
"働きすぎ(はたらきすぎ): làm việc quá sức, làm việc nhiều quá","động(hatarakisugi): làm việc quá sức, làm việc nhiều quá",働きすぎ,はたらきすぎ,hatarakisugi,"làm việc quá sức, làm việc nhiều quá",động,32
"ストレス: Stress, căng thẳng tâm lý","sutoresu: Stress, căng thẳng tâm lý","",ストレス,sutoresu,"Stress, căng thẳng tâm lý","",32
"無理をします(むりをします): làm quá sức, làm quá khả năng","vô lí(murioshimasu): làm quá sức, làm quá khả năng",無理をします,むりをします,murioshimasu,"làm quá sức, làm quá khả năng",vô lí,32
"ゆっくりします: nghỉ ngơi, thư thái, dưỡng sức","yukkurishimasu: nghỉ ngơi, thư thái, dưỡng sức","",ゆっくりします,yukkurishimasu,"nghỉ ngơi, thư thái, dưỡng sức","",32
星占い(ほしうらない): bói sao,tinh chiêm(hoshiuranai): bói sao,星占い,ほしうらない,hoshiuranai,bói sao,tinh chiêm,32
牡牛座 (おうしざ): chòm sao Kim Ngưu,ngưu tọa(oushiza): chòm sao Kim Ngưu,牡牛座 ,おうしざ,oushiza,chòm sao Kim Ngưu,ngưu tọa,32
"困ります(こまります): rắc rối, khó xử, có vấn đề","khốn(komarimasu): rắc rối, khó xử, có vấn đề",困ります,こまります,komarimasu,"rắc rối, khó xử, có vấn đề",khốn,32
宝くじ(たからくじ): xổ số,bảo(takarakuji): xổ số,宝くじ,たからくじ,takarakuji,xổ số,bảo,32
[宝くじが～]当たります(あたります):  trúng [xổ số],bảo đáng(atarimasu):  trúng [xổ số],[宝くじが～]当たります,あたります,atarimasu, trúng [xổ số],bảo đáng,32
"健康(けんこう): sức khỏe, khỏe mạnh, an khang","kiện khang(kenkou): sức khỏe, khỏe mạnh, an khang",健康,けんこう,kenkou,"sức khỏe, khỏe mạnh, an khang",kiện khang,32
恋愛(れんあい): tình yêu,luyến ái(renai): tình yêu,恋愛,れんあい,renai,tình yêu,luyến ái,32
恋人(こいびと): người yêu,luyến nhân(koibito): người yêu,恋人,こいびと,koibito,người yêu,luyến nhân,32
"[お]金持ち(「お」かねもち): người giàu có, người có nhiều tiền","kim trì(okanemochi): người giàu có, người có nhiều tiền",[お]金持ち,「お」かねもち,okanemochi,"người giàu có, người có nhiều tiền",kim trì,32
"逃げます(にげます): chạy trốn, bỏ chạy","đào(nigemasu): chạy trốn, bỏ chạy",逃げます,にげます,nigemasu,"chạy trốn, bỏ chạy",đào,33
"騒ぎます(さわぎます): làm ồn, làm rùm beng","tao(sawagimasu): làm ồn, làm rùm beng",騒ぎます,さわぎます,sawagimasu,"làm ồn, làm rùm beng",tao,33
"あきらめます: từ bỏ, đầu hàng","akiramemasu: từ bỏ, đầu hàng","",あきらめます,akiramemasu,"từ bỏ, đầu hàng","",33
投げます(なげます): ném,đầu(nagemasu): ném,投げます,なげます,nagemasu,ném,đầu,33
"守ります(まもります): bảo vệ, tuân thủ, giữ","thủ(mamorimasu): bảo vệ, tuân thủ, giữ",守ります,まもります,mamorimasu,"bảo vệ, tuân thủ, giữ",thủ,33
"上げます(あげます): nâng, nâng lên, tăng lên","thượng(agemasu): nâng, nâng lên, tăng lên",上げます,あげます,agemasu,"nâng, nâng lên, tăng lên",thượng,33
"下げます(さげます): hạ, hạ xuống, giảm xuống","hạ(sagemasu): hạ, hạ xuống, giảm xuống",下げます,さげます,sagemasu,"hạ, hạ xuống, giảm xuống",hạ,33
"伝えます(つたえます): truyền, truyền đạt","truyền, truyện(tsutaemasu): truyền, truyền đạt",伝えます,つたえます,tsutaemasu,"truyền, truyền đạt","truyền, truyện",33
[車に～]注意します([くるまに～]ちゅういします): chú ý [ô tô],xa chú ý([kurumani～]chuuishimasu): chú ý [ô tô],[車に～]注意します,[くるまに～]ちゅういします,[kurumani～]chuuishimasu,chú ý [ô tô],xa chú ý,33
"[席を～]外します([せきを～]はずします): rời, không có ở [chỗ ngồi]","tịch ngoại([sekio～]hazushimasu): rời, không có ở [chỗ ngồi]",[席を～]外します,[せきを～]はずします,[sekio～]hazushimasu,"rời, không có ở [chỗ ngồi]",tịch ngoại,33
"だめ[な]: hỏng, không được, không thể","dame[na]: hỏng, không được, không thể","",だめ[な],dame[na],"hỏng, không được, không thể","",33
"席(せき): chỗ ngồi, ghế","tịch(seki): chỗ ngồi, ghế",席,せき,seki,"chỗ ngồi, ghế",tịch,33
"ファイト: “quyết chiến”, “cố lên”","faito: “quyết chiến”, “cố lên”","",ファイト,faito,"“quyết chiến”, “cố lên”","",33
マーク: ký hiệu (Mark),maaku: ký hiệu (Mark),"",マーク,maaku,ký hiệu (Mark),"",33
ボール: quả bóng,bouru: quả bóng,"",ボール,bouru,quả bóng,"",33
洗濯機(せんたくき): máy giặt,tiển trạc cơ(sentakuki): máy giặt,洗濯機,せんたくき,sentakuki,máy giặt,tiển trạc cơ,33
～機(～き): máy ~,cơ(～ki): máy ~,～機,～き,～ki,máy ~,cơ,33
"規則   (きそく): quy tắc, kỷ luật   ","quy tắc(kisoku): quy tắc, kỷ luật   ",規則   ,きそく,kisoku,"quy tắc, kỷ luật   ",quy tắc,33
使用禁止(しようきんし): cấm sử dụng,sử dụng cấm chỉ(shiyoukinshi): cấm sử dụng,使用禁止,しようきんし,shiyoukinshi,cấm sử dụng,sử dụng cấm chỉ,33
立入禁止 (たちいりきんし): cấm vào,lập nhập cấm chỉ(tachiirikinshi): cấm vào,立入禁止 ,たちいりきんし,tachiirikinshi,cấm vào,lập nhập cấm chỉ,33
入口(いりぐち): cửa vào,nhập khẩu(iriguchi): cửa vào,入口,いりぐち,iriguchi,cửa vào,nhập khẩu,33
出口(でぐち): cửa ra,xuất khẩu(deguchi): cửa ra,出口,でぐち,deguchi,cửa ra,xuất khẩu,33
非常口(ひじょうぐち): cửa thoát hiểm,phi thường khẩu(hijouguchi): cửa thoát hiểm,非常口,ひじょうぐち,hijouguchi,cửa thoát hiểm,phi thường khẩu,33
無料(むりょう): miễn phí,vô liệu(muryou): miễn phí,無料,むりょう,muryou,miễn phí,vô liệu,33
"本日休業(ほんじつきゅうぎょう):  hôm nay đóng cửa, hôm nay nghỉ","bản nhật hưu nghiệp(honjitsukuugyou):  hôm nay đóng cửa, hôm nay nghỉ",本日休業,ほんじつきゅうぎょう,honjitsukuugyou," hôm nay đóng cửa, hôm nay nghỉ",bản nhật hưu nghiệp,33
営業中(えいぎょうちゅう): đang mở cửa,doanh nghiệp trung(eigyouchuu): đang mở cửa,営業中,えいぎょうちゅう,eigyouchuu,đang mở cửa,doanh nghiệp trung,33
使用中(しようちゅう): đang sử dụng,sử dụng trung(shiyouchuu): đang sử dụng,使用中,しようちゅう,shiyouchuu,đang sử dụng,sử dụng trung,33
～中(～ちゅう): đang ~,trung(～chuu): đang ~,～中,～ちゅう,～chuu,đang ~,trung,33
"どういう～: ~ gì, ~ thế nào","douyuu～: ~ gì, ~ thế nào","",どういう～,douyuu～,"~ gì, ~ thế nào","",33
もう: không ~ nữa,mou: không ~ nữa,"",もう,mou,không ~ nữa,"",33
あと～: còn ~,ato～: còn ~,"",あと～,ato～,còn ~,"",33
駐車違反(ちゅうしゃいはん): đỗ xe trái phép,trú xa vi phản(chuushuihan): đỗ xe trái phép,駐車違反,ちゅうしゃいはん,chuushuihan,đỗ xe trái phép,trú xa vi phản,33
"そりゃあ: thế thì, ồ","sorya?: thế thì, ồ","",そりゃあ,sorya?,"thế thì, ồ","",33
"～以内(～いない): trong khoảng ~, trong vòng ~","dĩ nội(～inai): trong khoảng ~, trong vòng ~",～以内,～いない,～inai,"trong khoảng ~, trong vòng ~",dĩ nội,33
警察(けいさつ): cảnh sát,cảnh sát(keisatsu): cảnh sát,警察,けいさつ,keisatsu,cảnh sát,cảnh sát,33
罰金(ばっきん): tiền phạt,phạt kim(bakkin): tiền phạt,罰金,ばっきん,bakkin,tiền phạt,phạt kim,33
"電報(でんぽう): bức điện, điện báo","điện báo(denpou): bức điện, điện báo",電報,でんぽう,denpou,"bức điện, điện báo",điện báo,33
"人々 (ひとびと): người, những người","nhân(hitobito): người, những người",人々 ,ひとびと,hitobito,"người, những người",nhân,33
"急用(きゅうよう): việc gấp, việc khẩn","cấp dụng(kyuuyou): việc gấp, việc khẩn",急用,きゅうよう,kyuuyou,"việc gấp, việc khẩn",cấp dụng,33
[電報を～]打ちます(うちます): gửi [bức điện],điện báo đả(uchimasu): gửi [bức điện],[電報を～]打ちます,うちます,uchimasu,gửi [bức điện],điện báo đả,33
電報代(でんぽうだい): tiền cước điện báo,điện báo đại(denpoudai): tiền cước điện báo,電報代,でんぽうだい,denpoudai,tiền cước điện báo,điện báo đại,33
"できるだけ: cố gắng, trong khả năng có thể","dekirudake: cố gắng, trong khả năng có thể","",できるだけ,dekirudake,"cố gắng, trong khả năng có thể","",33
"短く(みじかく): ngắn gọn, đơn giản","đoản(mijikaku): ngắn gọn, đơn giản",短く,みじかく,mijikaku,"ngắn gọn, đơn giản",đoản,33
また: thêm nữa,mata: thêm nữa,"",また,mata,thêm nữa,"",33
例えば(たとえば): ví dụ,lệ(tatoeba): ví dụ,例えば,たとえば,tatoeba,ví dụ,lệ,33
(危篤)(キトク): tình trạng hiểm nghèo,nguy đốc(kitoku): tình trạng hiểm nghèo,(危篤),キトク,kitoku,tình trạng hiểm nghèo,nguy đốc,33
重い病気(おもいびょうき): bệnh nặng,trọng bệnh khí(omoibyouki): bệnh nặng,重い病気,おもいびょうき,omoibyouki,bệnh nặng,trọng bệnh khí,33
明日(あす): ngày mai,minh nhật(asu): ngày mai,明日,あす,asu,ngày mai,minh nhật,33
