閉鎖,へいさ,đóng kín,bế tỏa,"と_じる, し_める, ヘイ",Một người đóng cái cổng(門).
閉口する,へいこうする,nó được đóng,bế khẩu,"と_じる, し_める, ヘイ",Một người đóng cái cổng(門).
押す,おす,đẩy,áp,"お_す, お_さえる, オオ",Tôi đã đóng dấu
押入れ,おしいれ,phòng riêng,áp nhập,"お_す, お_さえる, オオ",Tôi đã đóng dấu
押さえる,おさえる,giữ,áp,"お_す, お_さえる, オオ",Tôi đã đóng dấu
押し出す,おしだす,đuổi,áp xuất,"お_す, お_さえる, オオ",Tôi đã đóng dấu
押収する,おうしゅうする,chiếm,"áp thu,thâu","お_す, お_さえる, オオ",Tôi đã đóng dấu
引く,ひく,kéo,dẫn,"ひ_く, ひ_ける, イン",Đây là một cung (弓) và một cái dây.Nó là cái dây mà bạn sẽ kéo 
引き出し,ひきだし,ngăn kéo,dẫn xuất,"ひ_く, ひ_ける, イン",Đây là một cung (弓) và một cái dây.Nó là cái dây mà bạn sẽ kéo 
引き出す,ひきだす,rút ra,dẫn xuất,"ひ_く, ひ_ける, イン",Đây là một cung (弓) và một cái dây.Nó là cái dây mà bạn sẽ kéo 
引っ越す,ひっこす,chuyển động,dẫn việt,"ひ_く, ひ_ける, イン",Đây là một cung (弓) và một cái dây.Nó là cái dây mà bạn sẽ kéo 
引き分け,ひきわけ,rút ra,dẫn ,"ひ_く, ひ_ける, イン",Đây là một cung (弓) và một cái dây.Nó là cái dây mà bạn sẽ kéo 
割り引き,わりびき,giảm giá,cát dẫn,"ひ_く, ひ_ける, イン",Đây là một cung (弓) và một cái dây.Nó là cái dây mà bạn sẽ kéo 
引用,いんよう,trích dẫn,dẫn dụng,"ひ_く, ひ_ける, イン",Đây là một cung (弓) và một cái dây.Nó là cái dây mà bạn sẽ kéo 
引力,いんりょく,sức hút,dẫn lực,"ひ_く, ひ_ける, イン",Đây là một cung (弓) và một cái dây.Nó là cái dây mà bạn sẽ kéo 
思う,おもう,tôi nghĩ,tư,"おも_う, シ","Trên cánh đồng(田),tôi nghĩ về người tôi yêu từ trái tim(心)."
思い出す,おもいだす,nhớ lại,tư xuất,"おも_う, シ","Trên cánh đồng(田),tôi nghĩ về người tôi yêu từ trái tim(心)."
思い出す,おもいだす,nhớ lại,tư xuất,"おも_う, シ","Trên cánh đồng(田),tôi nghĩ về người tôi yêu từ trái tim(心)."
思いがけない,おもいがけない,bất ngờ,tư,"おも_う, シ","Trên cánh đồng(田),tôi nghĩ về người tôi yêu từ trái tim(心)."
思い切り,おもいきり,sự từ chức,tư thiết,"おも_う, シ","Trên cánh đồng(田),tôi nghĩ về người tôi yêu từ trái tim(心)."
不思議な,ふしぎな,lạ lùng,bất tư nghị,"おも_う, シ","Trên cánh đồng(田),tôi nghĩ về người tôi yêu từ trái tim(心)."
思想,しそう,tư tưởng,tư tưởng,"おも_う, シ","Trên cánh đồng(田),tôi nghĩ về người tôi yêu từ trái tim(心)."
知る,しる,biết,tri,"し_る, チ",Một cái mồm(口) rộng(大)  biết mọi thứ.
知らせる,しらせる,báo,tri,"し_る, チ",Một cái mồm(口) rộng(大)  biết mọi thứ.
知り合い,しりあい,sự quen biết,tri hợp,"し_る, チ",Một cái mồm(口) rộng(大)  biết mọi thứ.
承知する,しょうちする,hãy nhận biết,thừa tri,"し_る, チ",Một cái mồm(口) rộng(大)  biết mọi thứ.
知人,ちじん,sự quen biết,tri nhân,"し_る, チ",Một cái mồm(口) rộng(大)  biết mọi thứ.
知識,ちしき,kiến thức,tri thức,"し_る, チ",Một cái mồm(口) rộng(大)  biết mọi thứ.
知性,ちせい,sự thông minh,tri tính,"し_る, チ",Một cái mồm(口) rộng(大)  biết mọi thứ.
知事,ちじ,thống đốc,tri sự,"し_る, チ",Một cái mồm(口) rộng(大)  biết mọi thứ.
考える,かんがえる,nghĩ,khảo,"かんが_える, コオ",Tôi nghĩ về nguyên nhân con người trở nên già(老).
考える,かんがえる,nghĩ,khảo,"かんが_える, コオ",Tôi nghĩ về nguyên nhân con người trở nên già(老).
考え方,かんがえかた,cách suy nghĩ,khảo phương,"かんが_える, コオ",Tôi nghĩ về nguyên nhân con người trở nên già(老).
参考,さんこう,tài liệu tham khảo,tham khảo,"かんが_える, コオ",Tôi nghĩ về nguyên nhân con người trở nên già(老).
考慮する,こうりょする,xem xét,khảo lự,"かんが_える, コオ",Tôi nghĩ về nguyên nhân con người trở nên già(老).
考古学,こうこがく,khảo cổ học,khảo cổ học,"かんが_える, コオ",Tôi nghĩ về nguyên nhân con người trở nên già(老).
参考書,さんこうしょ,sách tham khảo,tham khảo thư,"かんが_える, コオ",Tôi nghĩ về nguyên nhân con người trở nên già(老).
死ぬ,しぬ,chết,tử,"しぬ, シ","""Có cuốn tiểu thuyết Chết ở Tahiti(タヒチ) không?"".""Không."""
死,し,sự chết,tử,"しぬ, シ","""Có cuốn tiểu thuyết Chết ở Tahiti(タヒチ) không?"".""Không."""
死体,したい,tử thi,tử thể,"しぬ, シ","""Có cuốn tiểu thuyết Chết ở Tahiti(タヒチ) không?"".""Không."""
必死,ひっし,điên cuồng,tất tử,"しぬ, シ","""Có cuốn tiểu thuyết Chết ở Tahiti(タヒチ) không?"".""Không."""
死亡,しぼう,sự chết,tử vong,"しぬ, シ","""Có cuốn tiểu thuyết Chết ở Tahiti(タヒチ) không?"".""Không."""
安楽死,あんらくし,chết không đau đớn,"an nhạc,lạc tử","しぬ, シ","""Có cuốn tiểu thuyết Chết ở Tahiti(タヒチ) không?"".""Không."""
死者,ししゃ,chết,tử giả,"しぬ, シ","""Có cuốn tiểu thuyết Chết ở Tahiti(タヒチ) không?"".""Không."""
死後,しご,sau cái chết,tử hậu,"しぬ, シ","""Có cuốn tiểu thuyết Chết ở Tahiti(タヒチ) không?"".""Không."""
医者,いしゃ,bác sĩ,y giả,", イ",Một  bác sĩ  chữa trị cho một  bệnh nhân bị thương với một mũi tên (矢).
医学,いがく,y học,y học,", イ",Một  bác sĩ  chữa trị cho một  bệnh nhân bị thương với một mũi tên (矢).
歯医者,はいしゃ,nha sĩ,xỉ y giả,", イ",Một  bác sĩ  chữa trị cho một  bệnh nhân bị thương với một mũi tên (矢).
医院,いいん,dưỡng đường,y viện,", イ",Một  bác sĩ  chữa trị cho một  bệnh nhân bị thương với một mũi tên (矢).
医療,いりょう,chăm sóc y tế,y liệu,", イ",Một  bác sĩ  chữa trị cho một  bệnh nhân bị thương với một mũi tên (矢).
医師,いし,bác sĩ,y sư,", イ",Một  bác sĩ  chữa trị cho một  bệnh nhân bị thương với một mũi tên (矢).
医薬品,いやくひん,dược phẩm,y dược phẩm,", イ",Một  bác sĩ  chữa trị cho một  bệnh nhân bị thương với một mũi tên (矢).
始まる,はじまる,bắt đầu,thủy,"はじ_める, シ","Khi tôi  bắt đầu  bài phát biểu của tôi trên một giá đỡ (立), một người phụ nữ (女) đã lắng nghe."
始める,はじめる,bắt đầu,thủy,"はじ_める, シ","Khi tôi  bắt đầu  bài phát biểu của tôi trên một giá đỡ (立), một người phụ nữ (女) đã lắng nghe."
開始する,かいしする,bắt đầu,khai thủy,"はじ_める, シ","Khi tôi  bắt đầu  bài phát biểu của tôi trên một giá đỡ (立), một người phụ nữ (女) đã lắng nghe."
始終,しじゅう,từ đầu đến cuối,thủy chung,"はじ_める, シ","Khi tôi  bắt đầu  bài phát biểu của tôi trên một giá đỡ (立), một người phụ nữ (女) đã lắng nghe."
書き始める,かきはじめる,bắt đầu viết,thư thủy,"はじ_める, シ","Khi tôi  bắt đầu  bài phát biểu của tôi trên một giá đỡ (立), một người phụ nữ (女) đã lắng nghe."
始発,しはつ,chuyến đầu tiên,thủy phát,"はじ_める, シ","Khi tôi  bắt đầu  bài phát biểu của tôi trên một giá đỡ (立), một người phụ nữ (女) đã lắng nghe."
原始的な,げんしてきな,thô sơ,nguyên thủy ,"はじ_める, シ","Khi tôi  bắt đầu  bài phát biểu của tôi trên một giá đỡ (立), một người phụ nữ (女) đã lắng nghe."
終わる,おわる,đầu,chung,"お_わる, シュウ","Mối quan hệ của chúng tôi kéo dài trong một thời gian dài như một sợi dây (糸), nhưng nó đã  kết thúc  trong mùa đông (冬)."
終わり,おわり,đầu,chung,"お_わる, シュウ","Mối quan hệ của chúng tôi kéo dài trong một thời gian dài như một sợi dây (糸), nhưng nó đã  kết thúc  trong mùa đông (冬)."
終える,おえる,hoàn thành,chung,"お_わる, シュウ","Mối quan hệ của chúng tôi kéo dài trong một thời gian dài như một sợi dây (糸), nhưng nó đã  kết thúc  trong mùa đông (冬)."
最終,さいしゅう,cuối cùng,tối chung,"お_わる, シュウ","Mối quan hệ của chúng tôi kéo dài trong một thời gian dài như một sợi dây (糸), nhưng nó đã  kết thúc  trong mùa đông (冬)."
終了,しゅうりょう,đầu,chung liễu,"お_わる, シュウ","Mối quan hệ của chúng tôi kéo dài trong một thời gian dài như một sợi dây (糸), nhưng nó đã  kết thúc  trong mùa đông (冬)."
終電,しゅうでん,chuyến cuối,chung điện,"お_わる, シュウ","Mối quan hệ của chúng tôi kéo dài trong một thời gian dài như một sợi dây (糸), nhưng nó đã  kết thúc  trong mùa đông (冬)."
終点,しゅうてん,điểm cuối,chung điểm,"お_わる, シュウ","Mối quan hệ của chúng tôi kéo dài trong một thời gian dài như một sợi dây (糸), nhưng nó đã  kết thúc  trong mùa đông (冬)."
始終,しじゅう,từ đầu đến cuối,thủy chung,"お_わる, シュウ","Mối quan hệ của chúng tôi kéo dài trong một thời gian dài như một sợi dây (糸), nhưng nó đã  kết thúc  trong mùa đông (冬)."
石,いし,đá,thạch,"いし, セキ, シャク, コク",Đây là hình dạng của một vách đá và một hòn đá
宝石,ほうせき,ngọc,bảo thạch,"いし, セキ, シャク, コク",Đây là hình dạng của một vách đá và một hòn đá
石鹸,せっけん,xà bông,thạch ,"いし, セキ, シャク, コク",Đây là hình dạng của một vách đá và một hòn đá
石油,せきゆ,dầu,thạch du,"いし, セキ, シャク, コク",Đây là hình dạng của một vách đá và một hòn đá
石炭,せきたん,than đá,thạch than,"いし, セキ, シャク, コク",Đây là hình dạng của một vách đá và một hòn đá
磁石,じしゃく,nam châm,từ thạch,"いし, セキ, シャク, コク",Đây là hình dạng của một vách đá và một hòn đá
研究,けんきゅう,nghiên cứu,nghiên cứu,"と_ぐ, ケン","Tôi  đánh bóng  một hòn đá (石), cái nằm trên một chiếc ghế."
研究者,けんきゅうしゃ,nhà nghiên cứu,nghiên cứu giả,"と_ぐ, ケン","Tôi  đánh bóng  một hòn đá (石), cái nằm trên một chiếc ghế."
研究室,けんきゅうしつ,phòng thí nghiệm,nghiên cứu thất,"と_ぐ, ケン","Tôi  đánh bóng  một hòn đá (石), cái nằm trên một chiếc ghế."
研究所,けんきゅうしょ,phòng thí nghiệm,nghiên cứu sở,"と_ぐ, ケン","Tôi  đánh bóng  một hòn đá (石), cái nằm trên một chiếc ghế."
研修室,けんしゅうしつ,phòng đào tạo,nghiên tu thất,"と_ぐ, ケン","Tôi  đánh bóng  một hòn đá (石), cái nằm trên một chiếc ghế."
研ぐ,とぐ,làm sắc nét,nghiên,"と_ぐ, ケン","Tôi  đánh bóng  một hòn đá (石), cái nằm trên một chiếc ghế."
研究,けんきゅう,nghiên cứu,nghiên cứu,"さわ_める, キュウ",Tôi đã nghiên cứu trong ngôi nhà của tôi được chín(九) năm.
研究者,けんきゅうしゃ,nhà nghiên cứu,nghiên cứu giả,"さわ_める, キュウ",Tôi đã nghiên cứu trong ngôi nhà của tôi được chín(九) năm.
研究室,けんきゅうしつ,phòng thí nghiệm,nghiên cứu thất,"さわ_める, キュウ",Tôi đã nghiên cứu trong ngôi nhà của tôi được chín(九) năm.
究明,きゅうめい,điều tra,cứu minh,"さわ_める, キュウ",Tôi đã nghiên cứu trong ngôi nhà của tôi được chín(九) năm.
究極の,きゅうきょくの,cuối cùng,cứu cực,"さわ_める, キュウ",Tôi đã nghiên cứu trong ngôi nhà của tôi được chín(九) năm.
究める,きわめる,triệt để điều tra,cứu,"さわ_める, キュウ",Tôi đã nghiên cứu trong ngôi nhà của tôi được chín(九) năm.
探究,たんきゅう,tìm kiếm,tham cứu,"さわ_める, キュウ",Tôi đã nghiên cứu trong ngôi nhà của tôi được chín(九) năm.
留学する,りゅうがくする,du học,lưu học,"と_める, リュウ, ル","Tôi sẽ  ở trên đồng(田),và gặt lúa với một cái dao(刀)."
留学生,りゅうがくせい,sinh viên nước ngoài,"lưu học sanh,sinh","と_める, リュウ, ル","Tôi sẽ  ở trên đồng(田),và gặt lúa với một cái dao(刀)."
留守番電話,るすばんでんわ,máy trả lời,lưu thủ phiên điện thoại,"と_める, リュウ, ル","Tôi sẽ  ở trên đồng(田),và gặt lúa với một cái dao(刀)."
留める,とどめる,đóng lại,lưu,"と_める, リュウ, ル","Tôi sẽ  ở trên đồng(田),và gặt lúa với một cái dao(刀)."
書留,かきとめ,đăng ký,thư lưu,"と_める, リュウ, ル","Tôi sẽ  ở trên đồng(田),và gặt lúa với một cái dao(刀)."
有名な,ゆうめいな,nổi danh,hữu danh,"あ_る, ユウ, ウ","Mặt trăng(月) thì tồn tại,nhưng không ai có thể chạm vào nó"
有る,ある,có,hữu,"あ_る, ユウ, ウ","Mặt trăng(月) thì tồn tại,nhưng không ai có thể chạm vào nó"
有料,ゆうりょう,thuế đường,hữu liệu,"あ_る, ユウ, ウ","Mặt trăng(月) thì tồn tại,nhưng không ai có thể chạm vào nó"
有利な,ゆうりな,thuận tiện,hữu lợi,"あ_る, ユウ, ウ","Mặt trăng(月) thì tồn tại,nhưng không ai có thể chạm vào nó"
有効な,ゆうこうな,có hiệu lực,hữu hiệu,"あ_る, ユウ, ウ","Mặt trăng(月) thì tồn tại,nhưng không ai có thể chạm vào nó"
有能な,ゆうのうな,thẩm quyền,hữu năng,"あ_る, ユウ, ウ","Mặt trăng(月) thì tồn tại,nhưng không ai có thể chạm vào nó"
有り難い,ありがたい,chân phước,hữu nan,"あ_る, ユウ, ウ","Mặt trăng(月) thì tồn tại,nhưng không ai có thể chạm vào nó"
有無,うむ,sự hiện diện hay vắng mặt,hữu ,"あ_る, ユウ, ウ","Mặt trăng(月) thì tồn tại,nhưng không ai có thể chạm vào nó"
産業,さんぎょう,công nghiệp,sản nghiệp,"う_む, サン",Tôi  sản xuất  rau trên cánh đồng của tôi.
生産,せいさん,sản xuất,"sanh,sinh sản","う_む, サン",Tôi  sản xuất  rau trên cánh đồng của tôi.
お土産,おみやげ,món quà lưu niệm,thổ sản,"う_む, サン",Tôi  sản xuất  rau trên cánh đồng của tôi.
産地,さんち,nơi,sản địa,"う_む, サン",Tôi  sản xuất  rau trên cánh đồng của tôi.
共産主義,きょうさんしゅぎ,chủ nghĩa cộng sản,cộng sản chủ nghĩa,"う_む, サン",Tôi  sản xuất  rau trên cánh đồng của tôi.
財産,ざいさん,bất động sản,tài sản,"う_む, サン",Tôi  sản xuất  rau trên cánh đồng của tôi.
有無,うむ,sự hiện diện hay vắng mặt,hữu ,"う_む, サン",Tôi  sản xuất  rau trên cánh đồng của tôi.
不動産,ふどうさん,địa ốc,bất động sản,"う_む, サン",Tôi  sản xuất  rau trên cánh đồng của tôi.
工業,こうぎょう,công nghiệp,công nghiệp,"わざ, ギョオ, ゴオ",Tôi giữ những con cừu (羊) ở trong hàng rào.Nó là  công việc  của tôi.
授業,じゅぎょう,học phí,thụ nghiệp,"わざ, ギョオ, ゴオ",Tôi giữ những con cừu (羊) ở trong hàng rào.Nó là  công việc  của tôi.
卒業,そつぎょう,tốt nghiệp,tốt nghiệp,"わざ, ギョオ, ゴオ",Tôi giữ những con cừu (羊) ở trong hàng rào.Nó là  công việc  của tôi.
職業,しょくぎょう,nghề,chức nghiệp,"わざ, ギョオ, ゴオ",Tôi giữ những con cừu (羊) ở trong hàng rào.Nó là  công việc  của tôi.
企業,きぎょう,công ty,xí nghiệp,"わざ, ギョオ, ゴオ",Tôi giữ những con cừu (羊) ở trong hàng rào.Nó là  công việc  của tôi.
営業宇宙,えいぎょううちゅう,không gian bán hàng,doanh nghiệp vũ trụ,"わざ, ギョオ, ゴオ",Tôi giữ những con cừu (羊) ở trong hàng rào.Nó là  công việc  của tôi.
自業自得,じごうじとく,tự làm tự chịu,tự nghiệp tự đắc,"わざ, ギョオ, ゴオ",Tôi giữ những con cừu (羊) ở trong hàng rào.Nó là  công việc  của tôi.
農業,のうぎょう,nông nghiệp,nông nghiệp,"わざ, ギョオ, ゴオ",Tôi giữ những con cừu (羊) ở trong hàng rào.Nó là  công việc  của tôi.
薬,くすり,y học,dược,"くすり, ヤク",Uống những viên thuốc  thảo dược này để cảm thấy tốt hơn.Rồi chúng ta hãy vui chơi (楽).
薬屋,くすりや,người chế thuốc,dược ốc,"くすり, ヤク",Uống những viên thuốc  thảo dược này để cảm thấy tốt hơn.Rồi chúng ta hãy vui chơi (楽).
農薬,のうやく,thuốc trừ sâu,nông dược,"くすり, ヤク",Uống những viên thuốc  thảo dược này để cảm thấy tốt hơn.Rồi chúng ta hãy vui chơi (楽).
薬局,やっきょく,tiệm thuốc tây,dược cục,"くすり, ヤク",Uống những viên thuốc  thảo dược này để cảm thấy tốt hơn.Rồi chúng ta hãy vui chơi (楽).
薬指,くすりゆび,ngón đeo nhẫn,dược chỉ,"くすり, ヤク",Uống những viên thuốc  thảo dược này để cảm thấy tốt hơn.Rồi chúng ta hãy vui chơi (楽).
風邪薬,かざぐすり,thuốc cảm lạnh,phong tà dược,"くすり, ヤク",Uống những viên thuốc  thảo dược này để cảm thấy tốt hơn.Rồi chúng ta hãy vui chơi (楽).
薬学,やくがく,tiệm thuốc tây,dược học,"くすり, ヤク",Uống những viên thuốc  thảo dược này để cảm thấy tốt hơn.Rồi chúng ta hãy vui chơi (楽).
働く,はたらく,công việc,động,"はたら_く, ドオ",Mọi người di chuyển(動) và làm việc
共働き,ともばたらき,hai thu nhập,cộng động,"はたら_く, ドオ",Mọi người di chuyển(動) và làm việc
働き者,はたらきもの,chăm chỉ,động giả,"はたら_く, ドオ",Mọi người di chuyển(動) và làm việc
労働,ろうどう,việc làm,lao động,"はたら_く, ドオ",Mọi người di chuyển(動) và làm việc
労働者,ろうどうしゃ,công nhân,lao động giả,"はたら_く, ドオ",Mọi người di chuyển(動) và làm việc
労働組合,ろうどうくみあい,liên hiệp,lao động tổ hợp,"はたら_く, ドオ",Mọi người di chuyển(動) và làm việc
会社員,かいしゃいん,nhân viên công ty,hội xã viên,", イン",Một người trả tiền và được một thẻ thành viên  tàu.
店員,てんいん,nhân viên,điếm viên,", イン",Một người trả tiền và được một thẻ thành viên  tàu.
銀行員,ぎんこういん,chủ ngân hàng,ngân hành viên,", イン",Một người trả tiền và được một thẻ thành viên  tàu.
全員,ぜんいん,tất cả thành viên,toàn viên,", イン",Một người trả tiền và được một thẻ thành viên  tàu.
公務員,こうむいん,dịch vụ dân sự,công vụ viên,", イン",Một người trả tiền và được một thẻ thành viên  tàu.
会員,かいいん,thành viên,hội viên,", イン",Một người trả tiền và được một thẻ thành viên  tàu.
満員,まんいん,thành viên dự bị,mãn viên,", イン",Một người trả tiền và được một thẻ thành viên  tàu.
教員,きょういん,giảng viên,giáo viên,", イン",Một người trả tiền và được một thẻ thành viên  tàu.
武士,ぶし,samurai,vũ sĩ,", シ","Mười một (十一) samurai,  chiến binh "
博士,はかせ,tiến sĩ,bác sĩ,", シ","Mười một (十一) samurai,  chiến binh "
修士,しゅうし,chủ,tu sĩ,", シ","Mười một (十一) samurai,  chiến binh "
弁護士,べんごし,luật sư,biện hộ sĩ,", シ","Mười một (十一) samurai,  chiến binh "
紳士,しんし,người hào hoa,thân sĩ,", シ","Mười một (十一) samurai,  chiến binh "
消防士,しょうぼうし,lính cứu hỏa,tiêu phòng sĩ,", シ","Mười một (十一) samurai,  chiến binh "
会計士,かいけいし,viên kế toán,hội kế sĩ,", シ","Mười một (十一) samurai,  chiến binh "
税理士,ぜいりし,kế toán thuế,thuế lí sĩ,", シ","Mười một (十一) samurai,  chiến binh "
仕事,しごと,công việc,sĩ sự,"つか_える, シ, ジ",Một võ sĩ (士)  phục vụ  chủ mình.
仕方,しかた,đường,sĩ phương,"つか_える, シ, ジ",Một võ sĩ (士)  phục vụ  chủ mình.
仕上げる,しあげる,hoàn thành,sĩ thượng,"つか_える, シ, ジ",Một võ sĩ (士)  phục vụ  chủ mình.
仕返し,しかえし,trả thù,sĩ phản,"つか_える, シ, ジ",Một võ sĩ (士)  phục vụ  chủ mình.
奉仕活動,ほうしかつどう,vượt hơn,phụng sĩ hoạt động,"つか_える, シ, ジ",Một võ sĩ (士)  phục vụ  chủ mình.
仕える,つかえる,phục vụ,sĩ,"つか_える, シ, ジ",Một võ sĩ (士)  phục vụ  chủ mình.
給仕,きゅうじ,phục vụ,cấp sĩ,"つか_える, シ, ジ",Một võ sĩ (士)  phục vụ  chủ mình.
事,こと,điều,sự,"こと, ジ, ズ",Tôi sẽ viết ra mọi thứ để làm
仕事,しごと,công việc,sĩ sự,"こと, ジ, ズ",Tôi sẽ viết ra mọi thứ để làm
火事,かじ,cháy,hỏa sự,"こと, ジ, ズ",Tôi sẽ viết ra mọi thứ để làm
食事,しょくじ,bữa ăn,thực sự,"こと, ジ, ズ",Tôi sẽ viết ra mọi thứ để làm
返事,へんじ,đáp lại,phản sự,"こと, ジ, ズ",Tôi sẽ viết ra mọi thứ để làm
事故,ことゆえ,tai nạn,sự cố,"こと, ジ, ズ",Tôi sẽ viết ra mọi thứ để làm
用事,ようじ,đừng bận tâm,dụng sự,"こと, ジ, ズ",Tôi sẽ viết ra mọi thứ để làm
事務所,じむしょ,văn phòng,sự vụ sở,"こと, ジ, ズ",Tôi sẽ viết ra mọi thứ để làm
図書館,ずしょかん,thư viện,đồ thư quán,"はか_る, ズ, ト",Có ai đó đang vẽ.Nó giống như là  ツ và メ
地図,ちず,bản đồ,địa đồ,"はか_る, ズ, ト",Có ai đó đang vẽ.Nó giống như là  ツ và メ
図書館,ずしょかん,thư viện,đồ thư quán,"はか_る, ズ, ト",Có ai đó đang vẽ.Nó giống như là  ツ và メ
図表,ずひょう,đồ thị,đồ biểu,"はか_る, ズ, ト",Có ai đó đang vẽ.Nó giống như là  ツ và メ
合図,あいず,cây cơ bida,hợp đồ,"はか_る, ズ, ト",Có ai đó đang vẽ.Nó giống như là  ツ và メ
意図,いと,ý định,ý đồ,"はか_る, ズ, ト",Có ai đó đang vẽ.Nó giống như là  ツ và メ
図る,はかる,kế hoạch,đồ,"はか_る, ズ, ト",Có ai đó đang vẽ.Nó giống như là  ツ và メ
長官,かみ,thư ký,trường quan,", カン",Một  viên chức chính phủ  thì làm  trong một ngôi nhà lớn.
外交官,がいこうかん,nhà ngoại giao,ngoại giao quan,", カン",Một  viên chức chính phủ  thì làm  trong một ngôi nhà lớn.
警官,けいかん,cảnh sát viên,cảnh quan,", カン",Một  viên chức chính phủ  thì làm  trong một ngôi nhà lớn.
裁判官,さいばんかん,thẩm phán,tài phán quan,", カン",Một  viên chức chính phủ  thì làm  trong một ngôi nhà lớn.
官庁,かんちょう,quyền,quan sảnh,", カン",Một  viên chức chính phủ  thì làm  trong một ngôi nhà lớn.
官僚,かんりょう,quan liêu,quan liêu,", カン",Một  viên chức chính phủ  thì làm  trong một ngôi nhà lớn.
器官,きかん,cơ quan,khí quan,", カン",Một  viên chức chính phủ  thì làm  trong một ngôi nhà lớn.
図書館,ずしょかん,thư viện,đồ thư quán,", カン",Quan chức chính phủ (庁) ăn (食) trong trong tòa nhà này
映画館,えいがかん,rạp chiếu phim,ánh họa quán,", カン",Quan chức chính phủ (庁) ăn (食) trong trong tòa nhà này
大使館,たいしかん,tòa đại sứ,đại sử quán,", カン",Quan chức chính phủ (庁) ăn (食) trong trong tòa nhà này
旅館,りょかん,quán trọ,lữ quán,", カン",Quan chức chính phủ (庁) ăn (食) trong trong tòa nhà này
会館,かいかん,đại sảnh,hội quán,", カン",Quan chức chính phủ (庁) ăn (食) trong trong tòa nhà này
美術館,びじゅつかん,viện bảo tàng,mĩ thuật quán,", カン",Quan chức chính phủ (庁) ăn (食) trong trong tòa nhà này
博物館,はくぶつかん,viện bảo tàng,bác vật quán,", カン",Quan chức chính phủ (庁) ăn (食) trong trong tòa nhà này
水族館,すいぞくかん,bể nuôi cá,thủy tộc quán,", カン",Quan chức chính phủ (庁) ăn (食) trong trong tòa nhà này
昔,むかし,ngày xưa,tích,"むかし, セキ, シャク",Hai mươi mốt ngày (日) trước đây là một thời gian dài 
昔話,むかしばなし,old câu chuyện,tích thoại,"むかし, セキ, シャク",Hai mươi mốt ngày (日) trước đây là một thời gian dài 
大昔,おおむかし,long trước đây,đại tích,"むかし, セキ, シャク",Hai mươi mốt ngày (日) trước đây là một thời gian dài 
昔々,むかしむかし,ngay xửa ngay xưa,tích,"むかし, セキ, シャク",Hai mươi mốt ngày (日) trước đây là một thời gian dài 
今昔,こんじゃく,quá khứ và hiện tại,kim tích,"むかし, セキ, シャク",Hai mươi mốt ngày (日) trước đây là một thời gian dài 
借りる,かりる,thuê,tá,"か_りる, シャク","Cách đây một thời gian(昔),tôi đã mượn một vài thứ từ một vài người"
借家,かりいえ,nhà cho thuê,tá gia,"か_りる, シャク","Cách đây một thời gian(昔),tôi đã mượn một vài thứ từ một vài người"
借金,しゃっきん,nợ nần,tá kim,"か_りる, シャク","Cách đây một thời gian(昔),tôi đã mượn một vài thứ từ một vài người"
借地,しゃくち,nhà cho mướn,tá địa,"か_りる, シャク","Cách đây một thời gian(昔),tôi đã mượn một vài thứ từ một vài người"
貸し借り,かしかり,cho vay và đi vay,thải tá,"か_りる, シャク","Cách đây một thời gian(昔),tôi đã mượn một vài thứ từ một vài người"
時代,じだい,kỷ nguyên,thời đại,"よ, か_える, しろ, ダイ, タイ","""Tôi sẽ thay đổi vị trí của bạn"""
電気代,でんきだい,hóa đơn tiền điện,điện khí đại,"よ, か_える, しろ, ダイ, タイ","""Tôi sẽ thay đổi vị trí của bạn"""
代わりに,かわりに,thay thế,đại,"よ, か_える, しろ, ダイ, タイ","""Tôi sẽ thay đổi vị trí của bạn"""
六十年代,ろくじゅうねんだい,sáu mươi,lục thập niên đại,"よ, か_える, しろ, ダイ, タイ","""Tôi sẽ thay đổi vị trí của bạn"""
十代,じゅうだい,năm teen,thập đại,"よ, か_える, しろ, ダイ, タイ","""Tôi sẽ thay đổi vị trí của bạn"""
代表,だいひょう,tiêu biểu,đại biểu,"よ, か_える, しろ, ダイ, タイ","""Tôi sẽ thay đổi vị trí của bạn"""
現代,げんだい,hôm nay,hiện đại,"よ, か_える, しろ, ダイ, タイ","""Tôi sẽ thay đổi vị trí của bạn"""
代金,だいきん,giá,đại kim,"よ, か_える, しろ, ダイ, タイ","""Tôi sẽ thay đổi vị trí của bạn"""
身代金,みのしろきん,tiền chuộc, đại kim,"よ, か_える, しろ, ダイ, タイ","""Tôi sẽ thay đổi vị trí của bạn"""
貸す,かす,cho vay,thải,"かす, タイ","Thay vì (代) anh ấy, tôi sẽ  cho vay bạn tiền (cho bạn vay tiền)"
貸し出し,かしだし,cho vay,thải xuất,"かす, タイ","Thay vì (代) anh ấy, tôi sẽ  cho vay bạn tiền (cho bạn vay tiền)"
貸し切り,かしきり,hiến chương,thải thiết,"かす, タイ","Thay vì (代) anh ấy, tôi sẽ  cho vay bạn tiền (cho bạn vay tiền)"
賃貸マンション,ちんたいマンション,căn hộ cho thuê,nhẫm thải,"かす, タイ","Thay vì (代) anh ấy, tôi sẽ  cho vay bạn tiền (cho bạn vay tiền)"
地図,ちず,bản đồ,địa đồ,", チ, ジ","Trong vùng  đất  này, có một con bọ cạp dưới đất (土)."
