経歴,nghề nghiệp,KINH LỊCH,25
お経,kinh phật,KINH,25
経る,đi xuyên qua,KINH,25
法律,pháp luật,PHÁP LUẬT,25
文法,văn phạm,VĂN PHÁP,25
方法,làm sao,PHƯƠNG PHÁP,25
憲法,hiến pháp,HIẾN PHÁP,25
違法,bất hợp pháp,VI PHÁP,25
用法,cách sử dụng,DỤNG PHÁP,25
法案,hóa đơn,PHÁP ÁN,25
法則,pháp luật,PHÁP TẮC,25
国際,quốc tế,QUỐC TẾ,25
国際化,quốc tế hóa,QUỐC TẾ HÓA,25
～際,khi ~,TẾ,25
交際,tình bằnh hửu,GIAO TẾ,25
実際,thực tế,THỰC TẾ,25
際立つ,nổi bật,TẾ LẬP,25
間際,ngay trước,GIAN TẾ,25
主義,nguyên tắc,CHỦ NGHĨA,25
民主主義,chế độ dân chủ,DÂN CHỦ CHỦ NGHĨA,25
社会主義,chủ nghĩa xã hội,XÃ HỘI CHỦ NGHĨA,25
講義,bài học,GIẢNG NGHĨA,25
義務,nghĩa vụ,NGHĨA VỤ,25
義理,nghĩa vụ,NGHĨA LÍ,25
正義,sự công bằng,CHÁNH NGHĨA,25
定義,định nghĩa,ĐỊNH NGHĨA,25
国会議員,đại biểu quốc hội,QUỐC HỘI NGHỊ VIÊN,25
不思議な,lạ lùng,BẤT TƯ NGHỊ,25
議会,nghị viện,NGHỊ HỘI,25
議論する,bàn luận,NGHỊ LUẬN,25
議題,chương trình nghị sự,NGHỊ ĐỀ,25
遊ぶ,chơi,DU,26
遊び,chơi,DU,26
遊園地,công viên giải trí,DU VIÊN ĐỊA,26
周遊,chuyến du lịch,CHU DU,26
疲れる,mệt mỏi,BÌ,26
疲れる,mệt mỏi,BÌ,26
疲労,mệt mỏi,BÌ LAO,26
涼しい,mát mẻ,LƯƠNG,26
涼む,tắm mát,LƯƠNG,26
清涼飲料水,nước ngọt,THANH LƯƠNG ẨM LIỆU THỦY,26
夕涼み,mát mẻ của buổi tối,TỊCH LƯƠNG,26
公園,công viên,CÔNG VIÊN,26
公平,công bằng,CÔNG BÌNH,26
公務員,dịch vụ dân sự,CÔNG VỤ VIÊN,26
公衆,công cộng,CÔNG CHÚNG,26
公立,công cộng,CÔNG LẬP,26
公の,công cộng,CÔNG,26
公開,xuất bản,CÔNG KHAI,26
込む,viết,VÀO,26
人込み,đám đông người,NHÂN VÀO,26
申し込む,ứng dụng,THÂN VÀO,26
飛び込む,lặn,PHI VÀO,26
税込み,bao gồm thuế,THUẾ VÀO,26
割り込む,ngắt lời,CÁT VÀO,26
思い込む,được thuyết phục rằng,TƯ VÀO,26
窓,cửa sổ,SONG,26
窓口,tiếp xúc,SONG KHẨU,26
同窓会,hội cựu sinh viên,ĐỒNG SONG HỘI,26
窓側の席,ghế ngồi phía cửa,SONG TRẮC TỊCH,26
日記,nhật ký,NHẬT KÍ,26
暗記する,học thuộc lòng,ÁM KÍ,26
記事,điều khoản,KÍ SỰ,26
記者,phóng viên,KÍ GIẢ,26
記入する,điền,KÍ NHẬP,26
記念,lễ tưởng niệm,KÍ NIỆM,26
記録,kỷ lục,KÍ LỤC,26
記す,chú ý,KÍ,26
吉,vận may,CÁT,27
大吉,may mắn tuyệt vời,ĐẠI CÁT,27
吉日,ngay may man,CÁT NHẬT,27
不吉な,điềm xấu,BẤT CÁT,27
吉報,tin tốt,CÁT BÁO,27
吉凶,số phận,CÁT HUNG,27
吉田さん,yoshida,CÁT ĐIỀN,27
結婚する,cưới,KẾT HÔN,27
離婚する,ly hôn,LI HÔN,27
婚約する,hãy tham gia,HÔN ƯỚC,27
婚約者,hôn phu,HÔN ƯỚC GIẢ,27
既婚,có gia đình,KÍ HÔN,27
未婚,chưa kết hôn,VỊ HÔN,27
新婚,vợ chồng mới cưới,TÂN HÔN,27
求婚する,cầu hôn,CẦU HÔN,27
共に,cùng nhau,CỘNG,27
共通,chung,CỘNG THÔNG,27
公共,công cộng,CÔNG CỘNG,27
共感する,thông cảm,CỘNG CẢM,27
共産主義,chủ nghĩa cộng sản,CỘNG SẢN CHỦ NGHĨA,27
共学,sự dạy chung,CỘNG HỌC,27
共同,kết hợp,CỘNG ĐỒNG,27
両親,phụ huynh,LẠNG THÂN,27
両手,cả hai bàn tay,LẠNG THỦ,27
両方,cả hai,LẠNG PHƯƠNG,27
両側,cả hai bên,LẠNG TRẮC,27
両替,thu đổi ngoại tệ,LẠNG THẾ,27
両立する,tương hợp,LẠNG LẬP,27
老人,cũ người đàn ông,LÃO NHÂN,27
老いる,ngày xưa,LÃO,27
老ける,fukeru,LÃO,27
老化,tuổi già,LÃO HÓA,27
老眼,chứng viển thị,LÃO NHÃN,27
娘,con gái,NƯƠNG,27
一人娘,chỉ có con gái,NHẤT NHÂN NƯƠNG,27
娘婿,con riêng,NƯƠNG TẾ,27
奥,trở lại,ÁO,27
奥さん,sự gọi bà,ÁO,27
奥歯,răng hàm,ÁO XỈ,27
奥ゆかしい,khiêm tốn,ÁO,27
奥行き,chiều sâu,ÁO HÀNH,27
男性,đàn ông,NAM TÍNH,27
女性,đàn bà,NỮ TÍNH,27
性別,tính,TÍNH BIỆT,27
正確,chính xác,CHÁNH XÁC,27
性質,bản chất,TÍNH CHẤT,27
理性,lý do,LÍ TÍNH,27
酸性,tính axit,TOAN TÍNH,27
相性,khả năng tương thích,TƯƠNG TÍNH,27
招待する,mời,CHIÊU ĐÃI,27
招く,mời,CHIÊU,27
招き,lời mời,CHIÊU,27
招待状,lời mời,CHIÊU ĐÃI TRẠNG,27
初めは,ban đầu,SƠ,28
初めて,lần đầu tiên,SƠ,28
最初,đầu tiên,TỐI SƠ,28
初級,cấp tiểu học,SƠ CẤP,28
初恋,mối tình đầu,SƠ LUYẾN,28
初心者,người bắt đầu,SƠ TÂM GIẢ,28
初夏,đầu mùa hè,SƠ HẠ,28
初々しい,vô tội,SƠ,28
五歳,năm tuổi,NGŨ TUẾ,28
二十歳,hai mươi tuổi,NHỊ THẬP TUẾ,28
万歳,vô,VẠN TUẾ,28
お歳暮,quà tặng,TUẾ MỘ,28
一枚,một tờ,NHẤT MAI,28
枚数,số tờ,"MAI SỔ,SỐ",28
二枚目,đẹp,NHỊ MAI MỤC,28
一冊,một bản sao của,NHẤT SÁCH,28
小冊子,sách nhỏ,TIỂU SÁCH TỬ,28
別冊,khối lượng riêng,BIỆT SÁCH,28
短冊,tước giấy,ĐOẢN SÁCH,28
冊数,số sách,"SÁCH SỔ,SỐ",28
二階,lên lầu,NHỊ GIAI,28
階段,cầu thang,GIAI ĐOẠN,28
段階,sân khấu,ĐOẠN GIAI,28
階級,lớp,GIAI CẤP,28
番号,số,PHIÊN HÀO,28
記号,ký hiệu,KÍ HÀO,28
一号車,một xe,NHẤT HÀO XA,28
信号,tín hiệu,TÍN HÀO,28
第三号,vấn đề thứ ba,ĐỆ TAM HÀO,28
年号,tên của một thời đại,NIÊN HÀO,28
暗号,mật mã,ÁM HÀO,28
三倍,ba lần,TAM BỘI,28
倍数,nhiều,"BỘI SỔ,SỐ",28
倍率,độ phóng đại,BỘI SUẤT,28
倍増する,để tăng gấp đôi,BỘI TĂNG,28
人一倍,không bình thường,NHÂN NHẤT BỘI,28
その他,khác,THA,28
他の,khác,THA,28
他人,khác,THA NHÂN,28
他動詞,tha,THA ĐỘNG TỪ,28
負ける,mất,PHỤ,29
勝負,trò chơi,THẮNG PHỤ,29
負担,gánh nặng,PHỤ ĐẢM,29
背負う,vai,BỐI PHỤ,29
負傷,vết thương,PHỤ THƯƠNG,29
抱負,khát vọng,BÃO PHỤ,29
負かす,sự thất bại,PHỤ,29
賛成する,đồng ý,TÁN THÀNH,29
賞賛する,để ca ngợi,THƯỞNG TÁN,29
賛否,ưu và nhược điểm,TÁN PHỦ,29
絶賛,đại ngưỡng mộ,TUYỆT TÁN,29
絶対に,tuyệt đối,TUYỆT ĐỐI,29
絶滅,tiêu diệt,TUYỆT DIỆT,29
絶えず,thường xuyên,TUYỆT,29
気絶する,xỉu,KHÍ TUYỆT,29
絶望,tuyệt vọng,TUYỆT VỌNG,29
絶える,bị tiêu diệt,TUYỆT,29
続ける,tiếp tục,TỤC,29
続く,theo,TỤC,29
続き,tiếp tục,TỤC,29
手続き,phương pháp,THỦ TỤC,29
連続,liên tục,LIÊN TỤC,29
相続,di sản,TƯƠNG TỤC,29
続々,cái khác,TỤC,29
接続詞,kết hợp,TIẾP TỤC TỪ,29
辞書,tự điển,TỪ THƯ,29
辞める,xin thôi việc,TỪ,29
辞典,tự điển,TỪ ĐIỂN,29
辞職する,xin thôi việc,TỪ CHỨC,29
辞退する,từ chối,TỪ THỐI,29
お世辞,nịnh hót,THẾ TỪ,29
辞表,sự từ chức,TỪ BIỂU,29
約束,lời hứa,ƯỚC THÚC,29
予約,đặt phòng,DỮ ƯỚC,29
約百人,về trăm người,ƯỚC BÁCH NHÂN,29
婚約,hôn ước,HÔN ƯỚC,29
節約する,bảo tồn,TIẾT ƯỚC,29
契約,hợp đồng,KHẾ ƯỚC,29
要約,tóm lược,YẾU ƯỚC,29
約束,lời hứa,ƯỚC THÚC,29
花束,bó hoa,HOA THÚC,29
束,xăn lên,THÚC,29
束ねる,bó lại,THÚC,29
束縛,nô lệ,THÚC PHƯỢC,29
夢,giấc mơ,MỘNG,29
夢中,say mê,MỘNG TRUNG,29
悪夢,ác mộng,ÁC MỘNG,29
初夢,giấc mơ đầu tiên,SƠ MỘNG,29
無我夢中,sự ngây ngất, NGÃ MỘNG TRUNG,29
飛ぶ,bay,PHI,30
飛行機,máy bay,PHI HÀNH CƠ,30
飛び出す,bay ra,PHI XUẤT,30
飛ばす,nhảy,PHI,30
飛行場,sân bay,"PHI HÀNH TRÀNG,TRƯỜNG",30
飛び込む,lặn,PHI VÀO,30
飛び起きる,nhảy lên,PHI KHỞI,30
失う,mất,THẤT,30
失業,thất nghiệp,THẤT NGHIỆP,30
失礼な,vô lể,THẤT LỄ,30
失敗する,thất bại,THẤT BẠI,30
失恋する,thất tình,THẤT LUYẾN,30
失望,thất vọng,THẤT VỌNG,30
失神する,xỉu,THẤT THẦN,30
速い,nhanh,TỐC,30
早速,ngay lập tức,TẢO TỐC,30
速達,giao hàng đặc biệt,TỐC ĐẠT,30
快速電車,tàu cao tốc,KHOÁI TỐC ĐIỆN XA,30
高速道路,xa lộ,CAO TỐC ĐẠO LỘ,30
時速,tốc độ,THỜI TỐC,30
速やかな,nhanh chóng,TỐC,30
駐車する,đỗ xe,TRÚ XA,30
駐車場,đậu xe,"TRÚ XA TRÀNG,TRƯỜNG",30
駐日大使,đại sứ nhật bản,TRÚ NHẬT ĐẠI SỬ,30
二泊三日,ba ngày và hai đêm,NHỊ BẠC TAM NHẬT,30
一泊する,nghỉ đêm,NHẤT BẠC,30
泊まる,ở lại,BẠC,30
泊める,đưa lên,BẠC,30
宿泊,chổ trọ,TÚC BẠC,30
座る,ngồi,TỌA,30
口座,tài khoản,KHẨU TỌA,30
座席,ghế,TỌA TỊCH,30
座布団,gối,TỌA BỐ ĐOÀN,30
座談会,hội nghị chuyên đề,TỌA ĐÀM HỘI,30
座敷,phòng tatami,TỌA PHU,30
島,đảo,ĐẢO,30
半島,bán đảo,BÁN ĐẢO,30
列島,quần đảo,LIỆT ĐẢO,30
島国,quốc đảo,ĐẢO QUỐC,30
島民,người ở đảo,ĐẢO DÂN,30
無人島,hoang đảo, NHÂN ĐẢO,30
申す,lời nói,THÂN,31
申し上げる,nói,THÂN THƯỢNG,31
申し込む,ứng dụng,THÂN VÀO,31
申し訳ない,lấy làm tiếc,THÂN DỊCH,31
申請書,mẫu đăng ký,THÂN THỈNH THƯ,31
申し出る,trả giá,THÂN XUẤT,31
神様,chúa,THẦN DẠNG,31
田中様,kiểu tanaka,ĐIỀN TRUNG DẠNG,31
様々な,khác nhau,DẠNG,31
様子,xuất hiện,DẠNG TỬ,31
同様に,tương tự như vậy,ĐỒNG DẠNG,31
皆様,những người,GIAI DẠNG,31
王様,vua,VƯƠNG DẠNG,31
模様,mẫu,MÔ DẠNG,31
調べる,xem xét,ĐIỀU,31
強調する,nhấn mạnh,CƯỜNG ĐIỀU,31
調子,giọng,ĐIỀU TỬ,31
調査,điều tra,ĐIỀU TRA,31
調味料,đồ gia vị,ĐIỀU VỊ LIỆU,31
調節,quy định,ĐIỀU TIẾT,31
整える,tỉa,CHỈNH,31
調査,điều tra,ĐIỀU TRA,31
検査,sự kiểm tra,KIỂM TRA,31
巡査,cảnh sát viên,TUẦN TRA,31
操作,hoạt động,THAO TÁC,31
審査,xem lại,THẨM TRA,31
相談する,tư vấn,TƯƠNG ĐÀM,31
冗談,câu nói đùa,NHŨNG ĐÀM,31
会談,hội nghị,HỘI ĐÀM,31
懇談会,hội nghị bàn tròn,KHẨN ĐÀM HỘI,31
雑談,trò chuyện,NAN ĐÀM,31
対談,nói chuyện,ĐỐI ĐÀM,31
案内する,mời,ÁN NỘI,31
十日以内,trong ngày 10,THẬP NHẬT DĨ NỘI,31
家内,vợ,GIA NỘI,31
国内,nội bộ,QUỐC NỘI,31
内,nội,NỘI,31
内科,nội y,NỘI KHOA,31
内容,nội dung,NỘI DUNG,31
境内,phức hợp,CẢNH NỘI,31
山本君,yamamoto,"SAN,SƠN BỔN QUÂN",31
君,bạn,QUÂN,31
君主,vua,QUÂN CHỦ,31
星,ngôi sao,TINH,31
衛星,truyền hình vệ tinh,VỆ TINH,31
星座,chòm sao,TINH TỌA,31
星占い,lá số tử vi,"TINH CHIÊM,CHIẾM",31
火星,hỏa tinh,HỎA TINH,31
惑星,hành tinh,HOẶC TINH,31
流れ星,sao băng,LƯU TINH,31
明星,ngôi sao,MINH TINH,31
直す,sửa chữa,TRỰC,31
直る,lành vết thương,TRỰC,31
正直な,thành thật,CHÁNH TRỰC,31
見直す,xem lại,KIẾN TRỰC,31
直接,trực tiếp,TRỰC TIẾP,31
直線,đường thẳng,TRỰC TUYẾN,31
素直な,thành thật,TỐ TRỰC,31
直ちに,ngay,TRỰC,31
危険,nguy hiểm,NGUY HIỂM,32
険しい山,một ngọn đồi dốc,"HIỂM SAN,SƠN",32
冒険,phiêu lưu,MẠO HIỂM,32
保険,bảo hiểm,BẢO HIỂM,32
険悪な,hay cau có,HIỂM ÁC,32
拾う,đón,THẬP,32
拾得物,vật phẩm tìm thấy,THẬP ĐẮC VẬT,32
捨てる,vứt đi,XẢ,32
見捨てる,bỏ,KIẾN XẢ,32
四捨五入,làm tròn,TỨ XẢ NGŨ NHẬP,32
取捨選択,sự lựa chọn,THỦ XẢ TUYỂN TRẠCH,32
タバコを吸う,hút thuốc,HẤP,32
吸う,hút,HẤP,32
呼吸する,thở,HÔ HẤP,32
吸収,hấp thu,"HẤP THU,THÂU",32
吸い殻,thuốc lá cuối,HẤP XÁC,32
変な,lạ,BIẾN,32
変わる,thay đổi,BIẾN,32
変える,thay đổi,BIẾN,32
大変,rất,ĐẠI BIẾN,32
変化,thay đổi,BIẾN HÓA,32
変更,thay đổi,BIẾN CANH,32
相変わらず,như thường lệ,TƯƠNG BIẾN,32
歯,răng,XỈ,32
歯医者,nha sĩ,XỈ Y GIẢ,32
虫歯,sâu răng,TRÙNG XỈ,32
歯磨き,kem đánh răng,XỈ MA,32
横,bên cạnh,HOÀNH,32
横切る,hội chữ thập,HOÀNH THIẾT,32
横断歩道,băng qua đường đi bộ,HOÀNH ĐOẠN BỘ ĐẠO,32
横断する,hội chữ thập,HOÀNH ĐOẠN,32
横綱,lớn nhà vô địch,HOÀNH CƯƠNG,32
無理な,vô lý, LÍ,32
無料,tự do, LIỆU,32
無い,không,"",32
無事,sự an toàn, SỰ,32
無駄な,không có ích, ĐÀ,32
無礼な,thô sơ, LỄ,32
一,một,NHẤT,1
一つ,một,NHẤT,1
一時,thời gian,NHẤT THỜI,1
一分,phút,NHẤT ,1
一月,tháng giêng,NHẤT NGUYỆT,1
一日,một ngày,NHẤT NHẬT,1
一日,mồng 1,NHẤT NHẬT,1
一人,một người,NHẤT NHÂN,1
一番,một cặp,NHẤT PHIÊN,1
二,hai,NHỊ,1
二つ,hai,NHỊ,1
二時,hai giờ,NHỊ THỜI,1
二月,tháng hai,NHỊ NGUYỆT,1
二人,hai người,NHỊ NHÂN,1
二日,mồng 2,NHỊ NHẬT,1
二十日,ngày hai mươi,NHỊ THẬP NHẬT,1
二十歳,hai mươi tuổi,NHỊ THẬP TUẾ,1
四,bốn,TỨ,1
四つ,bốn,TỨ,1
四時,bốn giờ,TỨ THỜI,1
四月,tháng tư,TỨ NGUYỆT,1
四日,mồng 4,TỨ NHẬT,1
四人,bốn người,TỨ NHÂN,1
四年生,bốn năm,"TỨ NIÊN SANH,SINH",1
四歳,bốn tuổi,TỨ TUẾ,1
六,sáu,LỤC,1
六つ,mồng 6,LỤC,1
六時,sáu giờ đúng,LỤC THỜI,1
六分,sáu phút,LỤC ,1
六月,tháng sáu,LỤC NGUYỆT,1
六日,thứ 6,LỤC NHẬT,1
六人,sáu người,LỤC NHÂN,1
八,tám,BÁT,1
八つ,8 cái,BÁT,1
八百,tám trăm,BÁT BÁCH,1
八時,tám giờ,BÁT THỜI,1
八月,tháng tám,BÁT NGUYỆT,1
八日,mồng 8,BÁT NHẬT,1
八人,tám người,BÁT NHÂN,1
八歳,tám tuổi,BÁT TUẾ,1
八百屋,người bán rau,BÁT BÁCH ỐC,1
政党,buổi tiệc,"CHÍNH,CHÁNH ĐẢNG",25
与党,đảng cầm quyền,DỮ ĐẢNG,25
野党,sự đối lập,DÃ ĐẢNG,25
党首,lãnh đạo đảng,ĐẢNG THỦ,25
十,mười,THẬP,1
十時,mười giờ,THẬP THỜI,1
十分,đầy đủ,THẬP ,1
十月,tháng mười,THẬP NGUYỆT,1
十日,10 ngày,THẬP NHẬT,1
十人,mười,THẬP NHÂN,1
十分,đầy đủ,THẬP ,1
千,một ngàn,THIÊN,1
二千,hai ngàn,NHỊ THIÊN,1
三千,ba nghìn,TAM THIÊN,1
八千,tám ngàn,BÁT THIÊN,1
千円,một nghìn yen,THIÊN VIÊN,1
千年,ngàn năm,THIÊN NIÊN,1
千人,ngàn người,THIÊN NHÂN,1
千葉県,chiba quận,THIÊN DIỆP HUYỆN,1
百円,một 100¥,BÁCH VIÊN,1
円,vòng tròn,VIÊN,1
円い,tròn,VIÊN,1
円高,yên mạnh,VIÊN CAO,1
円安,yên yếu,VIÊN AN,1
楕円,hình bầu dục, VIÊN,1
円満,hòa điệu,VIÊN MÃN,1
目,mắt,MỤC,1
一日目,ngày 1,NHẤT NHẬT MỤC,1
目的,mục đích,MỤC ,1
科目,vấn đề,KHOA MỤC,1
目次,mục lục,MỤC THỨ,1
注目,chú ý,CHÚ MỤC,1
面目ない,xấu hổ,DIỆN MỤC,1
日曜日,chủ nhật,NHẬT DIỆU NHẬT,2
日本,sơn mài nhật,NHẬT BỔN,2
今日,hôm nay,KIM NHẬT,2
三日,ba ngày,TAM NHẬT,2
毎日,mỗi ngày,MỖI NHẬT,2
日記,nhật ký,NHẬT KÍ,2
母の日,ngày của mẹ,MẪU NHẬT,2
休日,ngày nghỉ,HƯU NHẬT,2
一月,tháng giêng,NHẤT NGUYỆT,2
月曜日,thứ hai,NGUYỆT DIỆU NHẬT,2
今月,tháng này,KIM NGUYỆT,2
月曜日,thứ hai,NGUYỆT DIỆU NHẬT,2
一ヶ月,mot thang,NHẤT NGUYỆT,2
毎月,hằng tháng,MỖI NGUYỆT,2
来月,tháng tới,LAI NGUYỆT,2
お正月,năm mới,CHÁNH NGUYỆT,2
水曜日,thứ tư,THỦY DIỆU NHẬT,2
水曜日,thứ tư,THỦY DIỆU NHẬT,2
水泳,bơi,THỦY VỊNH,2
水道,nước,THỦY ĐẠO,2
海水浴,tắm,HẢI THỦY DỤC,2
水着,đồ bơi,THỦY TRỨ,2
香水,nước hoa,HƯƠNG THỦY,2
鼻水,chứng sổ mũi,TỊ THỦY,2
金曜日,thứ sáu,KIM DIỆU NHẬT,2
お金,tiền,KIM,2
お金持ち,giàu có,KIM TRÌ,2
料金,học phí,LIỆU KIM,2
奨学金,học bổng,TƯỞNG HỌC KIM,2
現金,tiền mặt,HIỆN KIM,2
税金,thuế,THUẾ KIM,2
金づち,búa,KIM,2
日曜日,chủ nhật,NHẬT DIỆU NHẬT,2
月曜日,thứ hai,NGUYỆT DIỆU NHẬT,2
火曜日,thứ ba,HỎA DIỆU NHẬT,2
水曜日,thứ tư,THỦY DIỆU NHẬT,2
木曜日,thứ năm,MỘC DIỆU NHẬT,2
金曜日,thứ sáu,KIM DIỆU NHẬT,2
土曜日,thứ bảy,THỔ DIỆU NHẬT,2
曜日,ngày trong tuần,DIỆU NHẬT,2
人口,dân số,NHÂN KHẨU,2
日本人,nhật bản,NHẬT BỔN NHÂN,2
一人,một người,NHẤT NHÂN,2
二人,hai người,NHỊ NHÂN,2
三人,ba người,TAM NHÂN,2
一人で,một mình,NHẤT NHÂN,2
大人,người lớn,ĐẠI NHÂN,2
女の人,đàn bà,NỮ NHÂN,2
お寺,chùa,TỰ,2
寺院,chùa,TỰ VIỆN,2
山寺,đền thờ núi,"SAN,SƠN TỰ",2
清水寺,đền kiyomizu,THANH THỦY TỰ,2
金閣寺,chùa được dát vàng,KIM CÁC TỰ,2
三時半,ba giờ rưỡi,TAM THỜI BÁN,2
半分,rưỡi,BÁN ,2
半島,bán đảo,BÁN ĐẢO,2
半年,nửa năm,BÁN NIÊN,2
前半,nửa đầu,TIỀN BÁN,2
半額,một nửa giá,BÁN NGẠCH,2
一月半ば,giữa tháng,NHẤT NGUYỆT BÁN,2
五分,rưỡi,NGŨ ,2
十分,đầy đủ,THẬP ,2
半分,rưỡi,BÁN ,2
分かる,tìm thấy,"",2
自分,bản thân,TỰ ,2
気分,khí sắc,KHÍ ,2
十分,đầy đủ,THẬP ,2
分ける,chia,"",2
上,đỉnh,THƯỢNG,3
上げる,tăng,THƯỢNG,3
上手な,tốt,THƯỢNG THỦ,3
上着,áo khoác,THƯỢNG TRỨ,3
川上,kawakami,XUYÊN THƯỢNG,3
屋上,mái nhà,ỐC THƯỢNG,3
上る,leo,THƯỢNG,3
下,dưới,HẠ,3
下げる,hạ,HẠ,3
下さい,xin vui lòng,HẠ,3
地下鉄,xe điện ngầm,ĐỊA HẠ THIẾT,3
下手な,nghèo,HẠ THỦ,3
上下,lên và xuống,THƯỢNG HẠ,3
下ろす,hạ,HẠ,3
川下,xuôi dòng,XUYÊN HẠ,3
力,sức mạnh,LỰC,4
学力,thành tích học tập,HỌC LỰC,4
電力,quyền lực,ĐIỆN LỰC,4
重力,nghiêm trọng,TRỌNG LỰC,4
協力する,hợp tác,HIỆP LỰC,4
努力,cố gắng,NỖ LỰC,4
力学,cơ học,LỰC HỌC,4
視力,tầm mắt,THỊ LỰC,4
中央口,lối vào trung tâm,TRUNG ƯƠNG KHẨU,3
中国,đồ sứ,TRUNG QUỐC,3
一年中,quanh năm,NHẤT NIÊN TRUNG,3
中学校,trung học cơ sở,TRUNG HỌC GIÁO,3
世界中,trên thế giới,THẾ GIỚI TRUNG,3
背中,trở lại,BỐI TRUNG,3
中止,dừng lại,TRUNG CHỈ,3
中級,trung cấp,TRUNG CẤP,3
工場,nhà máy,"CÔNG TRÀNG,TRƯỜNG",3
工業,công nghiệp,CÔNG NGHIỆP,3
工事,xây dựng,CÔNG SỰ,3
大工,thợ mộc,ĐẠI CÔNG,3
工夫,device,CÔNG PHU,3
工学,kỹ thuật,CÔNG HỌC,3
細工,khéo léo,TẾ CÔNG,3
人工的,nhân tạo,NHÂN CÔNG ,3
前半,nửa đầu,TIỀN BÁN,3
午前,buổi sáng,NGỌ TIỀN,3
午前中,vào buổi sáng,NGỌ TIỀN TRUNG,3
名前,tên,DANH TIỀN,3
三年前,ba năm trước,TAM NIÊN TIỀN,3
前売り券,vé bán trước,TIỀN MẠI KHOÁN,3
前半,nửa đầu,TIỀN BÁN,3
門,cửa,MÔN,3
専門,thạo,CHUYÊN MÔN,3
正門,cổng chính,CHÁNH MÔN,3
部門,bộ,BỘ MÔN,3
入門,bắt đầu,NHẬP MÔN,3
門松,trang trí cây thông,MÔN TÙNG,3
名門,gia đình,DANH MÔN,3
東,đông,ĐÔNG,3
東口,đông xuất cảnh,ĐÔNG KHẨU,3
中東,trung đông,TRUNG ĐÔNG,3
東京,tokyo,ĐÔNG KINH,3
関東,kanto,QUAN ĐÔNG,3
東洋,phương đông,ĐÔNG DƯƠNG,3
東海地方,vùng tokai,ĐÔNG HẢI ĐỊA PHƯƠNG,3
東北地方,quận tohoku,ĐÔNG BẮC ĐỊA PHƯƠNG,3
南西,tây nam,NAM TÂY,3
南口,cửa phía nam,NAM KHẨU,3
東南アジア,đông nam á,ĐÔNG NAM,3
南東,miền đông nam,NAM ĐÔNG,3
南北,nam và bắc,NAM BẮC,3
南米,nam mỹ,NAM MỄ,3
南極,nam cực,NAM CỰC,3
田中さん,tanaka,ĐIỀN TRUNG,4
山田さん,yamada,"SAN,SƠN ĐIỀN",4
田舎,nước,ĐIỀN XÁ,4
田んぼ,cấy lúa,ĐIỀN,4
田植え,trồng lúa,ĐIỀN THỰC,4
水田,lúa,THỦY ĐIỀN,4
田園,các vùng nông thôn,ĐIỀN VIÊN,4
名前,tên,DANH TIỀN,8
有名な,nổi danh,HỮU DANH,8
平仮名,hiragana,BÌNH GIẢ DANH,8
名詞,danh từ,DANH TỪ,8
氏名,tên,THỊ DANH,8
名字,họ,DANH TỰ,8
名詞,danh từ,DANH TỪ,8
女の子,cô gái,NỮ TỬ,4
女の人,đàn bà,NỮ NHÂN,4
女性,đàn bà,NỮ TÍNH,4
長女,con gái lớn,TRƯỜNG NỮ,4
少女,cô gái,THIỂU NỮ,4
彼女,cô ấy,BỈ NỮ,4
女房,vợ,NỮ PHÒNG,4
女神,nữ thần,NỮ THẦN,4
学生,sinh viên,"HỌC SANH,SINH",4
大学,trường đại học,ĐẠI HỌC,4
学校,trường học,HỌC GIÁO,4
学部,đại học,HỌC BỘ,4
学習,nghiên cứu,HỌC TẬP,4
学者,học giả,HỌC GIẢ,4
文学,văn chương,VĂN HỌC,4
学ぶ,học hỏi,HỌC,4
先生,giáo viên,"TIÊN SANH,SINH",4
先月,tháng trước,TIÊN NGUYỆT,4
先週,tuần trước,TIÊN CHU,4
先輩,tiền bối,TIÊN BỐI,4
先日,các ngày khác,TIÊN NHẬT,4
先祖,tổ tiên,TIÊN TỔ,4
先に,đi trước,TIÊN,4
父,cha,PHỤ,4
お父さん,cha,PHỤ,4
父の日,ngày của cha,PHỤ NHẬT,4
祖父,ông nội,TỔ PHỤ,4
父母,cha và mẹ,PHỤ MẪU,4
祖父母,ông bà,TỔ PHỤ MẪU,4
叔父/伯父,bác/chú,THÚC PHỤ BÁ PHỤ,4
三年生,lớp ba,"TAM NIÊN SANH,SINH",4
一年中,quanh năm,NHẤT NIÊN TRUNG,4
今年,năm nay,KIM NIÊN,4
去年,năm ngoái,KHỨ NIÊN,4
毎年/毎年,hàng năm/năm,MỖI NIÊN MỖI NIÊN,4
年,năm,NIÊN,4
来年,năm sau,LAI NIÊN,4
青少年,tuổi trẻ,THANH THIỂU NIÊN,4
中年,trung niên,TRUNG NIÊN,4
毎日,mỗi ngày,MỖI NHẬT,4
毎月,hằng tháng,MỖI NGUYỆT,4
毎年/毎年,hàng năm/năm,MỖI NIÊN MỖI NIÊN,4
毎週,hàng tuần,MỖI CHU,4
毎晩,mỗi đêm,MỖI VÃN,4
毎朝,mỗi buổi sáng,MỖI TRIỀU,4
毎度,mỗi lần,MỖI ĐỘ,4
国,nước,QUỐC,4
外国,nước ngoài,NGOẠI QUỐC,4
中国,đồ sứ,TRUNG QUỐC,4
韓国,nam triều tiên, QUỐC,4
