Tôi đã hoàn thành viết các câu(文) trên tấm bảng,"済(tế) - su_mu, sai",済,"す_む, サイ",hoàn thành,tế,25
"Năm ngoái(去年) ,luật về nước đã được thực thi","法(pháp) - , hoo, haxtsu, hoh!",法,", ホオ, ハッ, ホッ",luật,pháp,25
Tôi đã viết(書) ra các quy định giao thông,"律(luật) - , ritsu, richi",律,", リツ, リチ",quy định,luật,25
Lễ hội (祭) là dịp đặc biệt cho mọi người,"際(tế) - sawa, sai",際,"さわ, サイ","dịp,đợt",tế,25
Tôi đã mang quà đến cái cổng(門) để có mối  quan hệ tốt ,"関(quan) - seki, kan",関,"せき, カン",quan hệ,quan,25
Mọi người đang  kết nối  với nhau như chủ đề (糸).,"係(hệ) - kakari, kaka_ru, kei",係,"かかり, かか_る, ケイ",kết nối,hệ,25
Chiến đấu với bầy cừu là chính đáng,"義(nghĩa) - , gi",義,", ギ","ngay thẳng, chính đáng",nghĩa,25
Họ đang  thảo luận  nếu nó là đúng (良) hay không.,"議(nghị) - , gi",議,", ギ",thảo luận,nghị,25
Anh trai tôi(兄) đã tham gia một đảng chính trị,"党(đảng) - , too",党,", トオ",đảng chính trị,đảng,25
Đứa trẻ (子) với cái cờ đi ra ngoài để chơi,"遊(du) - aso_bu, yuu, yu",遊,"あそ_ぶ, ユウ, ユ",chơi,du,26
Tôi bơi trong nước,"泳(vịnh) - oyo_gu, ei",泳,"およ_ぐ, エイ",bơi,vịnh,26
Anh ấy (彼) đã kiệt sức và đã đi đến bệnh viện,"疲(bì) - tsuka_reru, hi",疲,"つか_れる, ヒ",kiệt sức,bì,26
"Khi bạn đưa tay năm lấy tay của những người bạn(友),you feel ấm áp hơn","暖(noãn) - atata_kai, dan",暖,"あたた_かい, ダン",ấm,noãn,26
Mưa làm  mát mẻ cả thủ đô(京),"涼(lương) - suzu_shii, ryoo",涼,"すず_しい, リョオ",mát mẻ,lương,26
"Sau khi chiến đấu(争),bầu trời trở nên xanh(青) và địa điểm trở nên yên lặng","静(tĩnh) - shizu_ka(na), sei, joo",静,"しず_か(な), セイ, ジョオ",yên lặng,tĩnh,26
Phục vụ cộng đồng là một công việc khó,"公(công) - ooyake, koo",公,"おおやけ, コオ",cộng đồng,công,26
Tôi đi đến công viên để nhày vào thứ bảy(土).,"園(viên) - sono, en",園,"その, エン",công viên,viên,26
Mọi người đang đi vào trong(入) .Bên trong trở nên đông đúc hơn.,"込(vào) - ko_mu, ",込,"こ_む, -",đông đúc,vào,26
Họ đã lái xe (車) của họ trên con đường dẫn(liên kết) tới đích,"連(liên) - tsura_naru, tsu_reru, ren",連,"つら_なる, つ_れる, レン",liên kết,liên,26
Hãy mở cửa sổ trái tim(心) bạn,"窓(song) - mado, soo",窓,"まど, ソオ",cửa sổ,song,26
Tôi đưa tiền và một con dao ở bên cạnh tôi,"側(trắc) - kawa, soku",側,"かわ, ソク",bên cạnh,trắc,26
Thể giới(世) được bao phủ bởi cỏ và lá cây(木),"葉(diệp) - ha, yoo",葉,"は, ヨオ",lá,diệp,26
"Vào một ngày nắng(日),bạn có thể kiếm một chỗ tốt ở thành phố(京).","景(cảnh) - , kei",景,", ケイ",khoảng nhìn,cảnh,26
Tôi đã viết ra những gì bạn nói.,"記(kí) - shiru_su, ki",記,"しる_す, キ",viết ra,kí,26
Tôi đang định hình một vài thứ,"形(hình) - katachi, kata, kei,gyoo",形,"かたち, かた, ケイ,ギョオ",định hình,hình,26
"Một người kiếm sĩ(士) hét lên ""Chúc may mắn""","吉(cát) - , kichi, kitsu",吉,", キチ, キツ",chúc may mắn,cát,27
Tôi đã gắn các sợi dây (糸) và làm một cái bùa may mắn(吉),"結(kết) - musu_bu, ketsu",結,"むす_ぶ, ケツ","gắn,nối",kết,27
Người phụ nữ(女) đã thay đổi họ tên(氏) của cô ấy sau  đám cưới,"婚(hôn) - , kon",婚,", コン",kết hôn,hôn,27
Hãy cùng kết hợp lại.,"共(cộng) - tomo, kyoo",共,"とも, キョオ","đồng nhất,kết hợp",cộng,27
Chúng tôi tụ tập (共) cung cấp cho bạn sự giúp đỡ.,"供(cung) - sona_eru, kyoo, ku",供,"そな_える, キョオ, ク",cung cấp,cung,27
Một người bán rong mang hàng trên cả hai vai của anh ấy.,"両(lưỡng) - , ryoo",両,", リョオ",cả,lưỡng,27
Tôi ngắt những lá non với tay phải(左) của tôi.,"若(nhược) - waka_i, mo_shikuwa, jaku, nyaku",若,"わか_い, も_しくわ, ジャク, ニャク","trẻ,non",nhược,27
"Một ông già có một cái gậy,và một bà già thì đang ngồi xuống.","老(lão) - oi_ru, fu_keru, roo",老,"おい_る, ふ_ける, ロオ",già,lão,27
"Để giữ cho nhịp đập trái tim(心) của chính(自) bạn,bạn phải thở","息(tức) - iki, soku",息,"いき, ソク",thở,tức,27
Con gái của tôi là  một cô gái(女) tốt(良) ,"娘(nương) - musume, jou",娘,"むすめ, ジョウ",con gái,nương,27
Tôi để gạo(米) trong một cái hộp lớn(大) và đặt nó ở phía sau,"奥(áo) - , oo",奥,", オオ",phía sau,áo,27
Người chỉ huy đang suy nghĩ về tương lai.,"将(tướng) - , shoo",将,", ショオ",người chỉ huy,tướng,27
Mọi người thăm mộ  tổ tiên của họ và một số thứ khác.,"祖(tổ) - , so",祖,", ソ",tổ tiên,tổ,27
"Tôi  lớn lên,ngắm nhìn mặt trăng(月).","育(dục) - soda_tsu, soda_teru, iku",育,"そだ_つ, そだ_てる, イク","lớn lên,nảy mầm",dục,27
Bạn có thể nói về giới tính của một ai đó khi họ được sinh ra.,"性(tính) - , sei, shoo",性,", セイ, ショオ","giới tính,tình dục",tính,27
Tôi sẽ mời bạn một bữa ăn.,"招(chiêu) - mane_ku, shoo",招,"まね_く, ショオ",mời,chiêu,27
Đừng có cầm tai của tôi.,"取(thủ) - to_ru, shu",取,"と_る, シュ","bắt,cầm",thủ,28
Để bắt （取）được mặt trời （日）là một điều vô cùng khó khăn,"最(tối) - motto_mo, sai",最,"もっと_も, サイ","hết sức, vô cùng",tối,28
"Khi bạn làm kimono,bạn phải cắt quần áo với  một cái dao (刀) đầu tiên","初(sơ) - haji_me, so_meru, sho",初,"はじ_め, そ_める, ショ",đầu tiên,sơ,28
Họ lần lượt thu hoạch lúa(米) ở trên đồng(田).,"番(phiên) - , ban",番,", バン","đợt,lượt",phiên,28
Hãy dừng(止) hỏi về tuổi của tôi.,"歳(tuế) - , sai, sei",歳,", サイ, セイ",tuổi,tuế,28
Tôi làm những tờ giấy này từ cây(木).,"枚(mai) - , mai",枚,", マイ","tờ,mảnh",mai,28
Bạn buộc nhiều trang giấy lại để tạo thành cuốn sách,"冊(sách) - , satsu, saku",冊,", サツ, サク",đếm sách vở,sách,28
Bốn cái chấm đã được đóng dấu.,"点(điểm) - , ten",点,", テン","hạt,chấm",điểm,28
Mọi người(皆) đang ở tầng  trên của cái xe bus hai tầng.,"階(giai) - , kai",階,", カイ",tầng,giai,28
Chúng tôi đang làm bậc thang bằng đá,"段(đoạn) - , dan",段,", ダン","cầu thang,bậc thang",đoạn,28
Hô to số của bạn,"号(hiệu) - , goo",号,", ゴオ",số,hiệu,28
Người đàn ông cao cao hơn hai lần so với người đàn ông lùn.,"倍(bội) - , bai",倍,", バイ",hai lần,bội,28
"Một người kêu to với cái mồm mở rộng,""tiếp tục""","次(thứ) - tsu_gu, ji, shi",次,"つ_ぐ, ジ, シ","tiếp,kế tiếp",thứ,28
Kí tự này chỉ là sự lặp lại.,"々() - ,",々,", ",sự lặp lại,"",28
Tôi muốn có một con thú khác không phải là một con bọ cạp.,"他(tha) - , ta",他,", タ",khác,tha,28
"Tôi đã chiến thắng vào thứ hai(月),chứ không phải thứ ba(火).","勝(thắng) - katsu, masa_ru, shoo",勝,"かつ, まさ_る, ショオ",chiến thắng,thắng,29
Người thua thì trả tiền.,"負(phụ) - o_u, ma_keru, fu",負,"お_う, ま_ける, フ","thất bại,thua",phụ,29
Chúng tôi đánh giá cao người chồng người đã mang lại động vât có vỏ(貝) lớn.,"賛(tán) - sui, san",賛,"すい, サン",đánh giá,tán,29
Tôi đã thực hiện nhiệm vụ với vũ khí.,"成(thành) - na_ru, sei, joo",成,"な_る, セイ, ジョオ",thực hiện,thành,29
Màu sắc (色) của sợi dây(糸) bị đứt đoạn,"絶(tuyệt) - ta_tsu, zetsu",絶,"た_つ, ゼツ","gián đoạn,ngưng trệ",tuyệt,29
Tôi phản đối bạn.,"対(đối) - , tai, tsui",対,", タイ, ツイ","phản đối,chống lại",đối,29
Tôi tiếp tục bán(売) những sợi dây(糸) này.,"続(tục) - tsudzu_ku, zoku",続,"つづ_く, ゾク",tiếp tục,tục,29
Thật vất vả(辛) để tìm 1000(千) từ trong từ điển.,"辞(từ) - ya_meru, ji",辞,"や_める, ジ",từ,từ,29
Tôi ném hòn đá với tay của tôi.,"投(đầu) - ka_geru, too",投,"か_げる, トオ","ném,quăng",đầu,29
Hãy lựa  chọn  b&gt; nhà lãnh đạo chúng ta với nhau (共).,"選(tuyển) - , sen",選,", セン",chọn lựa,tuyển,29
Hãy lấy xấp xỉ số lượng sợi dây(糸).,"約(ước) - , yaku",約,", ヤク",xấp xỉ,ước,29
Anh ấy đã đưa cho tôi một bó hoa.,"束(thúc) - , soku",束,", ソク","bó,gói",thúc,29
Cái khoá này sẽ bảo vệ ngôi nhà của bạn.,"守(thủ) - mamo_ru, mo_ri, shu, su",守,"まも_る, も_り, シュ, ス",bảo vệ,thủ,29
Xin hãy vượt qua toà nhà to ở trên đường đó.,"過(qua, quá) - su_giru, suyama_tsu, ka",過,"す_ぎる, すやま_つ, カ",vượt qua,"qua, quá",29
"Vào buổi tối(タ),tôi đã có một giấc mơ về cánh đồng.","夢(mộng) - yume, mu",夢,"ゆめ, ム","giấc mơ,ước mơ",mộng,29
Nó là cái đích màu trắng (白) ,"的(đích) - mato, teki",的,"まと, テキ","đích,mục đích",đích,29
Những con chim bay với đôi cánh giang rộng.,"飛(phi) - ha_neru, to_bu, hi",飛,"は_ねる, と_ぶ, ヒ",bay,phi,30
Chúng tôi sử dụng máy bằng gỗ (木)để dệt vải từ các sợi dây(糸).,"機(cơ) - hata, ki",機,"はた, キ",máy móc,cơ,30
Chồng tôi bị  (衆) mất việc và anh ấy đang khóc,"失(thất) - ushina_u, shitsu",失,"うしな_う, シツ",mất,thất,30
Sắt bị mất(失) giá trị của nó nếu so sánh với vàng(金).,"鉄(thiết) - , tetsu",鉄,", テツ","sắt,thép",thiết,30
Tôi đã chuyển(束) bó hoa một cách nhanh chóng,"速(tốc) - haya_i, soku",速,"はや_い, ソク","nhanh,sớm",tốc,30
Một trong những con cừu(羊) đã nghỉ lại và trở về muộn,"遅(trì) - oku_reru, oso_i, chi",遅,"おく_れる, おそ_い, チ",muộn,trì,30
Ông chủ(主) và con ngựa(馬) của ông ấy sống ở đây.,"駐(trú) - , chuu",駐,", チュウ","ở,sống",trú,30
Chúng tôi đã ở cái khách sạn màu trắng(白) trên bờ biển.,"泊(bạc) - to_meru, haku",泊,"と_める, ハク",sống,bạc,30
Anh ấy nói rằng con thuyền đó có thể chứa được tám(八) người,"船(thuyền) - , sen",船,", セン","tàu,thuyền",thuyền,30
Có 21 chỗ ngồi trong cái quán này,"席(tịch) - , seki",席,", セキ","ghế,chỗ ngồi",tịch,30
Một con chim (鳥) đậu trên một ngọn núi(山) trên một hòn  đảo.,"島(đảo) - shima, too",島,"しま, トオ",đảo,đảo,30
"Trên vùng đất  này,bạn chỉ có thể nhìnthấy một trạm xe bus","陸(lục) - , riku",陸,", リク",vùng đất,lục,30
Hãy gặp nhau(共) ở bến tàu,"港(cảng) - minato, koo",港,"みなと, コオ","cổng,bến tàu",cảng,30
Có một cái cầu gỗ(木)  và một toà nhà,"橋(kiều) - hashi, kyoo",橋,"はし, キョオ",cầu,kiều,30
Bố tôi (父) thì đang  băng qua ngã tư.,"交(giao) - maji_waru, ma_jiru, koo",交,"まじ_わる, ま_じる, コオ",vượt qua,giao,30
"Thunder đã nói với tôi rằng tên anh ấy là  ""Thunder""","申(thân) - mou_su, shin",申,"もう_す, シン",nói,thân,31
Chúng tôi cống hiến sự hi sinh với tiếng sấm gọi từ chúa,"神(thần) - kami, kan, shin, jin",神,"かみ, かん, シン, ジン","chúa,đấng tối cao",thần,31
"Một cái cây(木),con cừu(羊) và nước(水) tạo nên một tình hình về đồng cỏ gia súc","様(dạng) - sama, yoo",様,"さま, ヨオ",tình hình,dạng,31
Tôi tin những gì bạn nói(言).,"信(tín) - shin_jiru, shin",信,"しん_じる, シン",tin tưởng,tín,31
Họ nói(言) họ sẽ điều tra xung quanh(周).,"調(điều, điệu) - shira_beru, totono_u, choo",調,"しら_べる, ととの_う, チョオ",điều tra,"điều, điệu",31
Chúng tôi đã kiểm tra ngôi mộ ở dưới cái cây(木).,"査(tra) - , sa",査,", サ",kiểm tra,tra,31
Đặt đôi mắt của bạn (目) trên cây (木). Cái  cây và bạn đang đối mặt b&gt; với nhau,"相(tương, tướng) - ai, soo, shoo",相,"あい, ソオ, ショオ",đối mặt,"tương, tướng",31
Hãy làm một cuộc nói chuyện gần đống lửa(火).,"談(đàm) - , dan",談,", ダン",nói chuyện,đàm,31
Tôi dự trù đưa ra kế hoạch với những cái cây(木).,"案(án) - , an",案,", アン",kế hoạch,án,31
Một người(人) đang ở trong một cái hộp lớn,"内(nội) - uchi, nai, dai",内,"うち, ナイ, ダイ",ở trong,nội,31
Tướng b&gt; của tôi  cung cấp  các đơn đặt hàng với dùi cui và miệng (口).,"君(quân) - kimi, kun",君,"きみ, クン","tướng,vua,chúa tể",quân,31
Những con chiên (羊) mang theo đất (土) cuối cùng  đến b&gt; đích của nó.,"達(đạt) - , tatsu",達,", タツ","đến,tới,đi đến",đạt,31
Bạn có nghĩ những ngôi sao được sinh ra  (生) từ mặt trời(日).,"星(tinh) - hashi, sei, shoo",星,"はし, セイ, ショオ",ngôi sao,tinh,31
"""Mưa(雨)?"".""Không,sờ đi.Nó là tuyết""","雪(tuyết) - yuki, setsu",雪,"ゆき, セツ",tuyết,tuyết,31
Chúng tôi xuống ở bến xe bus.,"降(giáng, hàng) - o_riru, fu_ru, koo",降,"お_りる, ふ_る, コオ",xuống,"giáng, hàng",31
"""Nhìn kìa! Nó bị vỡ rồi.""""Hãy sửa nó đi"".","直(trực) - tada_chii, nao_su, choku, jiki",直,"ただ_ちい, なお_す, チョク, ジキ","chỉnh sửa,trực tiếp",trực,31
Nhìn hòn đá ở trên cái dốc dứng kìa.Người đó thì đang  nguy hiểm,"危(nguy) - abu_nai, aya_ui, ki",危,"あぶ_ない, あや_うい, キ",nguy hiểm,nguy,32
Một người (人) đang tìm kiếm ở một  dốc  b&gt; núi.,"険(hiểm) - kewa_shii, ken",険,"けわ_しい, ケン","bước,giai đoạn,dốc",hiểm,32
Tôi đã tìm lại được hoá đơn  10.000 yên từ thùng rác,"拾(thập) - hiro_u, shuu, juu",拾,"ひろ_う, シュウ, ジュウ",tìm lại,thập,32
Tôi bỏ rác vào thùng vào các ngày thứ bảy(土).,"捨(xả) - su_teru, sha",捨,"す_てる, シャ","ném đi,bỏ",xả,32
Anh ấy đã trở nên to lớn(大) và đã trở lại .Bây giờ anh ấy đang ở cửa(戸).,"戻(lệ) - modo_su, rei",戻,"もど_す, レイ",trở lại,lệ,32
Tôi hít vào khói thuốc,"吸(hấp) - su_u, kyuu",吸,"す_う, キュウ",hít vào,hấp,32
Chúng tôi được phóng thích bên dưới lá cờ.,"放(phóng) - hana_su, hoo",放,"はな_す, ホオ","phóng thích,miễn trừ",phóng,32
Anh ấy đang mặc bộ quần áo kì quái ,"変(biến) - ka_waru, hen",変,"か_わる, ヘン","thay đổi,kì quái",biến,32
"Dừng(止) nói,và nhai cơm(米) kĩ với răng của bạn đi.","歯(xỉ) - ha, shi",歯,"は, シ",răng,xỉ,32
Bạn(友) tôi có tóc dài(長) ,"髪(phát) - kami, hatsu",髪,"かみ, ハツ",tóc,phát,32
Họ gặp (会) nhau và làm một bức tranh thêu,"絵(hội) - , kai, e",絵,", カイ, エ",tranh,hội,32
Bọn trẻ đang chơi bên trong một cái hộp bên cạnh một cái cây(木),"横(hoành) - yoko, oo",横,"よこ, オオ",bên cạnh,hoành,32
Một mũi tên  đâm vào đích,"当(đương, đáng) - a_taru, too",当,"あ_たる, トオ","đâm,đập","đương, đáng",32
Hai(二) người truyền tải một thông điệp,"伝(truyền, truyện) - tsuta_waru, den",伝,"つた_わる, デン",truyền tải,"truyền, truyện",32
Những cây lúa trên cánh đồng(田) thì mỏng như sợi dây(糸).,"細(tế) - hoso_ru, koma_kai, sai",細,"ほそ_る, こま_かい, サイ",mỏng,tế,32
Ngôi nhà bị cháy và không có thứ gì qua khỏi,"無(vô) - na_i, mu, bu",無,"な_い, ム, ブ",không,vô,32
