できます," Từ 「できます」 học trong phần này có nghĩa là “phát sinh ra”, ”được hoàn thành”, ”được làm ra” , ”được xây lên”. 
 駅の前に大きいスーパーができました。
 Ở trước ga có một siêu thị lớn được xây lên.
 とけいのしゅうりはいつできますか。
 Việc sửa đồng hồ bao giờ thì xong?",27
は," では/には/へは/からは/までは、ｖｖ。
 「は」 được dùng để nêu rõ rằng danh từ được biểu thị là chủ đề của câu văn. Như chúng ta đã học ở bài 10, 17 và 26 khi chuyển danh từ đứng sau các trợ từ 「が」 , 「を」 thành chủ đề của câu văn, thì 「は」 sẽ thay thế cho 「が」 , 「を」 . Còn đối với các trợ từ khác như で、に、へ、、、thì 「は」 được thêm vào sau các trợ từ này.
 私の学校にはアメリカ人の先生がいます。
 Ở trường học của tôi có giáo viên người Mỹ.
 私の学校では中国ごがならえます。
 Ở trường học của tôi có thể học tiếng Trung.
 「は」 mang chức năng đổi, so sánh.
 きのうは山が見えましたが、きょうは見えません。
 Hôm qua thì có thể nhìn thấy núi còn hôm nay thì không.
 ワインは飲みますが、ビールは飲みません。
 Rượu rang thì tôi uống, còn bia thì không.",27
も," Tương tự như 「は」 , trợ từ 「も」 thay thế 「を」 , 「が」 và được thêm vào sau các trợ từ khác. Trường hợp của 「へ」 thì có thể lược bỏ
 クララさんは英語が話せます、フランス語も話せます。
 Chị Klara có thể nói tiếng Anh. Chị ấy cũng có thể nói tiếng Pháp.
 去年、アメリカへ行きました。メキシコ 「へ」 もいきました。
 Năm ngoái tôi đi Mỹ. Tôi cũng đi cả Mexico.",27
しか," 「しか」 được dùng sau danh từ, lượng từ vv.. và vị ngữ của nó luôn ở thể phủ định. Nó nhấn mạnh phần đứng trước, giới hạn phần đó và phủ định những nội dung khác còn lại. Nó thay thế các trợ từ 「が」 , 「を」 và được thêm vào sau các trợ từ khác. Khác với 「だけ」 được dùng với sắc thái khẳng định 「しか」 được dùng với sắc thái phủ định
 ローマじしかかけません。
 Tôi chỉ viết được chữ La Mã thôi
 ローマじだけかけます。
 Tôi chỉ viết được chữ La Mã",27
Động từ 1 thể ますながら Động từ 2," Mẫu câu này biểu thị việc cùng một chủ thể nào đó thực hiện đồng thời 2 hành vi (Động từ 1, Động từ 2) trong một khoảng thời gian nhất định. Hành vi ở động từ 2 được nhấn mạnh hơn.
 音楽をききながらしょくじします。
 Tôi vừa ăn cơm vừa nghe nhạc.
 Mẫu câu này cũng được dùng trong trường hợp 2 hành vi được thực hiện một cách kế tiếp trong một khoảng thời gian nhất định.
 はたらきながら、日本語勉強しています。
 Tôi vừa học tiếng Nhật vừa đi làm.",28
Động từ thể て + います," Mẫu câu này biểu thị một thói quen hay một hành vi thực hiện đều đặn. Nếu là thói quen hay hành vi trong quá khứ thì dùng thể 「ていました」 
 毎朝、ジョギングをしています。
 Tôi chạy bộ hàng sáng.
 こどもに、毎晩　８時にねていました。
 Hồi nhỏ, hàng tối tôi thường đi ngủ vào lúc 8 giờ.",28
Thể thông thường し、～ (I)," Mẫu câu này được dùng để nối các mệnh đề hoặc câu có chung một quan điểm. Ví dụ như trong trường hợp có nhiều câu cùng nói về ưu điểm của một chủ thể nào đó thì có thể dùng mẫu câu này để nối
 ワット先生はねっしんだし、まじめだし、けいけんもあります。
 Thấy Watt vừa nhiệt tình, nghiêm túc lại có kinh nghiệm
 Khi muốn liệt kê trên hai nguyên nhân hoặc lý do thì cũng dùng mẫu câu này. Câu văn trong trường hợp này nhấn mạnh rằng có nhiều nguyên nhân, lý do cùng tồn tại.
 駅からちかいし、車でもこられるし、このみせはとてもべんりです。
 Gần ga, lại có thể đi đến bằng xe ô tô, cửa hàng này rất tiện lợi.",28
Thể thông thường し、～ (II)," Trong trường hợp kết luận đã rõ ràng thì có thể lược bỏ và chỉ cần nói lý do. Tham khảo ví dụ dưới
 むすごにえいごを教えていただけませんか。
 Nhờ anh dạy tiếng Anh cho con trai tôi có được không?
 うーん。しゅうちょうもおおいし、もうすぐ日本語のしけんもあるし、。。。
 À, tôi hay phải đi công tác xa, với lai kỳ thi tiếng Nhật sắp đến rồi
 Hơn nữa thông thường thì 「～し」 được dùng để nói từ hai lý do trở lên, nhưng cũng có khi chỉ nói một trong số đó. Khác với mẫu câu 「～から」 mẫu câu trong trường hợp này bao hàm nghĩa là ngoài ra còn có những lý do khác. 
 色もきれいだし、このくつを買います。
 Vì màu sắc đẹp (và những lý do khác), tôi mua đôi giầy này
 Hơn nữa có thể thấy qua các ví dụ trên, trong câu văn liệt kê thì trợ từ 「も」 thường được dùng. Nó có chức năng thể hiện việc người nói muốn nhấn mạnh có nhiều lí do, nguyên nhân dẫn đến quan điểm hoặc quyết định của mình.",28
それに," 「それに」 được dùng trong trường hợp muốn bổ sung thêm một tình huống hoặc điều gì đó vào tình huống hoặc điều đã nói trước đó. 
 どうしてさくら大学をえらんだんですか。
 Tại sao anh lại chọn trường đại học Sakura?
 さくら大学は。父が出た大学だし、いい先生もおおいし、それにいえから近いですから。
 Vì đây là trường mà bố tôi đã học, có nhiều giảng viên tốt, hơn nữa lại gần nhà tôi",28
それで," 「それで」 là liên từ dùng để nối phần đứng trước nói nói về một việc nào đó, và phần đứng sau nó nói về nguyên nhân hoặc lý do dẫn tới việc đó. 
 このレストランはねだんもやすいし、おいしいです。 
 Nhà hàng này giá vừa rẻ lại ngon. 
 それで人がおおいんですね。
 VÌ thế mà đông khách nhỉ",28
よくこのきっさてんにくるんですか," Trong câu văn này thay vì dùng trợ từ 「へ」 để chỉ phương hướng, chúng ta dùng trợ từ 「に」 để chỉ điểm đến. 
 Những động từ như 「いきます」, 「きます」, 「かえります」, 「しゅっちょぅします」 có thể được dùng với (địa điểm へ) hoặc (địa điểm に) ",28
Động từ thể て　おきます," Dùng để diễn tả việc hoàn thành xong một động tác hoặc hành vi cần thiết nào đó trước một thời điểm nhất định
 りょこうのまえに切符を買っておきます。
 Trước khi đi du lịch tôi mua vé trước
 Dùng để diễn tả việc hoàn thành xong 1 động tác cần thiết nào đó để chuẩn bị cho lần sử dụng sau, hoặc diễn tả 1 giải pháp tạm thời nào đó. 
 はさみをつかったら。もとのところにもどしておいてください。
 Sau khi dùng xong kéo, anh/chị hãy để lại vị trí ban đầu
 Dùng để diễn tả việc giữ nguyên hoặc duy trì một trạng thái
 あしたかいぎがありますから。いすはこのままにしておいてください。
 Ngày mai có cuộc họp nên anh/chị cứ để nguyên ghế như thế
 Chú ý: trong văn nói thì 「～ておきます」 biến thành 「～ときます」 
 そこにおいといて（おいておいて）ください。
 Anh/chị để ở đó. ",30
Động từ thể て　います," Động từ thể て　います được dùng để diễn trả trạng thái phát sinh do kết quả của động tác hoặc hành động được biểu thị bởi động từ.
 Danh từ が Động từ thể て　います
 まどがわれています。
 Cửa số bị vỡ
 電気がついています。
 Điện sáng
 Như chúng ta thấy qua các ví dụ này, khi người nói miêu tả nguyên vẻ trạng thái hiện ra trước mắt mình thì động tác hoặc chủ thể của trạng thái được biểu thị bằng trợ từ 「が」 . Chẳng hạn, ví dụ 1 diễn tả tại một thời điểm trong quá khứ cửa sổ bị vỡ và hiện tại kết quả đó vẫn còn lưu lại (hay cửa sổ đang ở trạng thái bị vỡ). 
 Động từ dùng trong mẫu câu này là nội động từ, và phần lớn biểu thị những hành vi , động tác kết thúc trong khoảnh khắc. Một số ví dụ là 「こわれます」  「きれます」  「あきます」 . Tương tự như trên khi muốn diễn tả một trạng thái tại một thời điểm trong quá khứ thì chúng ta dùng (Động từ thể て いました) 
 けさはみちがこんでいました。
 Sáng nay đường đông.
 Danh từ は Động từ thể て　います
 Khi muốn nêu rõ rằng chủ thể của động tác hoặc hành vi là chủ đề của câu văn thì chúng ta dùng trợ từ 「は」 để biểu thị. Chẳng hạn như ở ví dụ sau người nói dùng tính từ chỉ định　 「この」 để chỉ rõ cái ghế nào là chủ đề, sau đó giải thích rõ ràng về trạng thái của nó với người nghe. 
 このいすはこわれています。
 Cái ghế này bị hỏng.",29
Động từ thể て　しましました/ しまします。," Động từ thể て) được dùng để nhấn mạnh rằng động tác đó hoặc việc đó đã kết thúc , đã được hoàn thành.
 シュミットさんがもってきたワインはぜんぶのんでしましました。
 Chúng tôi uống hết toàn bộ rượu vang anh Schmidt mang đến.
 漢字のしゅくだいはもうやってしましました。
 Bài tập chữ Hán về nhà tôi đã làm xong.
 Để diễn tả một việc gì đó đã được hoàn thành chúng ta có thể dùng (Động từ ました). Nhưng nếu dùng (Động từ thể て　しまいました) thì chúng ta có thể nhấn mạnh ý nghĩa kết thúc, hoàn thành. Vì thế các phó từ nhấn mạnh sự kết thúc, hoàn thành như 「もう」  「ぜんぶ」 v. v. thường được dùng kèm theo trong mẫu câu này. 
 Do những đặc điểm như trên mà ví dụ 1 trên bao hàm nghĩa là trạng thái rượu vang không còn sót lại, và ví dụ 2 bao hàm diễn tả tâm trạng yên tâm của người nói. Chúng ta dùng (Động từ thể てしまします) để diễn tả sự kết thúc, hoàn thành trong tương lai. 
 ひるごはんまでにレポートをかいてしまします。
 Cho đến trước bữa trưa, tôi sẽ viết xong bản báo cáo. ",29
Động từ thể て　しまいました。," Mẫu câu này diễn tả sự bối rối hoặc nuối tiếc của người nói khi ở trong một hoàn cảnh khó khăn.
 1. パスポートをなくしてしましました。
 Tôi đánh mất hộ chiếu rồi.
 2. パソコンがこしょうしてしまいました。
 Máy vi tính của tôi hỏng mất rồi.
 Chúng ta có thể dùng các động từ thể quá khứ 「なくしました」  「こしょうしました」 để diễn tả việc ""đánh mất hộ chiếu"" hoặc ""máy vi tính bị hỏng"". Nhưng khi dùng mẫu câu như ở ví dụ 1, 2 thì chúng ta còn có thể diễn tả tâm trạng tiếc nuối hoặc bối rối của người nói. ",29
ありました," 「かばんが」 ありましたよ。
 Tìm thấy (túi xách) rồi
 Trong ví dụ này thì 「ありました」 biểu thị rằng người nói đã phát hiện rằng đã tìm thấy cái túi xách chứ không phải là đã có cái túi xách ở thời điểm trong quá khứ",29
どこかで/どこかに," Như chúng ta đã học ở bài 13, từ 「へ」 trong 「どこかへ」 và từ 「を」 trong 「なにかを」 thì có thể lược bỏ được, nhưng từ 「に」 trong 「どこかに」 và từ 「で」 trong 「どこかで」 thì không thể lược bỏ
 どこかでさいふをなくしてしまいました。
 Tôi đánh mất cái ví ở đâu đó
 どこかにでんわがありませんか。
 Có chỗ nào có điện thoại không?",29
Động từ thể て　あります," (Động từ thể てあります) diễn tả một trạng thái phát sinh với tư cách là kết quả của một hành động có chú ý của ai đó. Động từ này được dùng ở đây là ngoại động từ, và là động từ biểu thị chú ý. 
 Danh từ 1 に Danh từ 2　が Động từ thể て　あります
 1. つくえのうえにメモがおいてあります。
 Ở trên bàn có để tờ giấy ghi chú
 2. カレンダーに今月のよていがかいてあります
 Ở trên tờ lịch có ghi lịch làm việc của tháng này
 Ở ví dụ 1 , ai đó đã để tờ giấy ghi chú ở trên bàn (với mục đích để xem sau) , nên tờ giấy ghi chú ở trạng thái được để trên bàn. Còn ở ví dụ 2 thì ai đó đã ghi thời khóa biểu lên tờ lịch (để khỏi quên) vì thế thời khóa biểu ở trạng thái được ghi trên tờ lịch. 
 Danh từ 2 は Danh từ 1 に Động từ thể て　あります
 Mẫu câu này được dùng khi muốn nêu rõ rằng Danh từ 2 ở ví dụ 1 là chủ đề của câu văn
 メモはどこですか。
 Tờ giấy ghi chú ở đâu?
 ｢メモは」 つくえのうえにおいてあります。
 (Tờ giấy ghi chú) ở trên bàn
 今月のよていはカレンダーにかいてあります。
 Lịch làm việc của tháng này được ghi trên tờ lịch.",30
まだ Động từ (thể khẳng định) vẫn còn～," まだ雨がふっています。
 Trời vẫn còn mưa
 どうぐをかたづけましょうか。
 Tôi dọn dẹp dụng cụ nhé
 まだつかっていますから。そのままにしておいてください。
 Tôi vẫn còn đang dùng, anh/chị cứ để nguyên như thế
 Từ 「まだ」 ở các ví dụ trên có nghĩa là vẫn, vẫn còn, nó diễn tả một động tác hoặc 1 trạng thái còn tiếp diễn",30
それは～," ブロードウィイでミュージカルを見たいとおもうんですが。
 Tôi muốn đi xem ca kịch ở Broadway…
 それはいいですね。
 Hay quá nhỉ
 来月からおおさかのほんしゃにてんきんなんです。
 Từ tháng sau tôi chuyển đến làm việc ở trụ sở chính ở Osaka
 それはおめでとうございます。
 Thế thì xin chúc mừng anh
 Từ 「それ」 ở các ví dụ trên chỉ điều mà đối tác hội hoại nói ngay trước đó. ",30
Động từ thể て　あります," Vì (Động từ thể て　あります) diễn tả một trạng thái phát sinh với tư cách là kết quả của một hành động có chú ý của ai đó, nên chúng ta có thể dùng mẫu câu này để nói một việc gì đó đã được chuẩn bị xong như ở các ví dụ dưới đây. Trong trường hợp này thì từ 「もう」 hay được dùng
 誕生日のプルぜントはもうかってあります。
 Tôi đã mua quà sinh nhật (sẵn) rồi
 ホテルはもうよやくしてあります。
 Tôi đã đặt khách sạn (sẵn) rồi
 (Chú ý) : sự khác nhau giữa (Động từ thể ています) và (Động từ thể てあります) 
 もどがしまっています。
 Cửa sổ (đang) đóng
 まどがしめてあります。
 Cửa sổ (đang được) đóng
 Nếu như ở ví dụ 7 chỉ diễn tả rằng cửa sổ đang được đống thì ví dụ 8 lại diễn tả rằng trạng thái đó là kết quả của một hành động có mục đích, có chú ý của ai đó (bao gồm cả người nói). Động từ dùng trong (Động từ thể ています) hấu hết là nội động từ còn động từ dùng trong (Động từ thể てあります) là ngoại động từ
 Cũng nói thêm là nội động từ và ngoại động từ thường lập thành từng cặp và có 1 phần cấu trúc chung.",30
Thể ý định," Cách tạo thể ý định của động từ như sau:
 Động từ:
 -Nhóm I: Đổi âm cuối của thể ます sang âm cùng hàng thuộc (dãy お) rồi thêm 「う」 vào sau. 
 -Nhóm II: Thêm 「よう」 vào sau 「ます」 
 -Nhóm III:Thể ý định của 「きます」 là 「こよう」 , của 「します」 là 「しょう」 ",31
Cách dùng thể ý định," Dùng trong câu văn kiểu thông thường
 Thể ý định được dùng trong câu văn kiểu thông thường với tư cách là thể thông thường của 「～ましょう」 
 ちょっとやすまない？
 Chúng ta nghỉ một chút chứ?
 うん。やすもう。
 Ừ, nghỉ thôi
 すこしやすもうか。
 Chúng ta nghỉ một chút nhé. 
 てつだおうか。
 Tôi giúp anh/chị nhé
 (Chú ý) : trong những trường hợp như ở ví dụ trên thì tuy là câu nghi vấn kiểu thông thường nhưng trợ từ 「か」 không bị lược bỏ. 
 Động từ thể ý định と　おもっています
 Mẫu câu này được dùng để bày tỏ ý định của người nói. Động từ thể ý định と　おもいます cũng có nghĩa tương tự nhưng chỉ khác là (Động từ thể ý định と　おもっています) biểu thị rằng ý định của người nói đã được hình thành từ trước lúc nói và hiện tại vẫn tiếp diễn. 
 しゅうまつはうみにいこうとおもっています。
 Tôi đang định đi biển cuối tuần
 今から。銀行へいこうとおもいます。
 Tôi định đi ngân hàng bây giờ.
 Chú ý:
 「Động từ thể ý định と　おもっています」 có thể được dùng để biểu thị ý định của ngôi thứ ba
 かれは外国ではたらこうとおもっています。
 Anh ấy đang định làm việc ở nước ngoài",31
"Diễn đạt ý định làm gì, không làm gì"," Động từ thể nguyên dạng    + つもりです Động từ (thể ない)  
 Chúng ta dùng (Động từ thể nguyên dạng つもりです) để diễn đạt ý định làm một việc gì đó và (Động từ thể （ない）つもりです) để diễn đạt ý định không làm một việc gì đó
 あしたからはたばこをすわないつもりです。
 Tôi quyết định không hút thuốc từ ngày mai
 (Chú ý) : 
 Giữa (Động từ thể ý định　とおもっています ) và (Động từ thể nguyên dạng つもりです） thì không có sự khác nhau nhiều lắm về ý nghĩa, nhưng khi muốn diễn đạt một ý định chắc chắn hoặc một quyết định dứt khoát thì (Động từ thể nguyên dạng つもりです thường được dùng). ",31
"Mẫu câu nói về dự định, kế hoạch"," Động từ thể nguyên dạng    + よていです Danh từ の  
 Chúng ta dùng mẫu câu này để nói về dự định hoặc kế hoạch
 ７月のおわりにドイツへしゅっちょうするよていです。
 Theo kế hoạch thì cuối tháng 7 tôi đi công tác ở Đức
 りょこうは１週間ぐらいのよていです。
 Theo dự định chuyến du lịch là 1 tuần",31
まだ Động từ thể て　いません," Chúng ta dùng mẫu câu này để diễn đạt một việc gì đó chưa phát sinh, hoặc một động tác nào đó chưa được thực hiện tại thời điểm hiện tại
 銀行はまだあいていません。
 Ngân hàng chưa mở cửa
 レポートはもうかきましたか。
 Anh/chị viết xong bài báo cáo chưa?
 いいえ。まだかいていません。
 Chưa, tôi chưa viết xong",31
こ～/そ～," Khi muốn nhắc đến 1 từ hoặc một ngữ được nói trước đó trong đoạn văn, thì chúng ta dùng đại từ chỉ định hoặc tính từ chỉ định nhóm 「そ」 . Tuy nhiên cũng có trường hợp người viết dùng đại từ chỉ định hoặc tính từ chỉ định nhóm 「こ」 , tựa như là đối tượng đó đang ở ngay trước mắt của người đọc
 東京にないものがひとつだけある。
 Có một thứ mà ở Tokyo không có
 それはうつくしいしせんだ。
 Đó là thiên nhiên tươi đẹp
 わたしがいちばんほしいものは 「どこでもドア」 です。
 Thứ mà tôi muốn có nhất là cái cửa thần ký
 このドアをあけると、どこでも行きたいところへいけます。
 Nếu mở cái cửa này thì có thể đi bất cứ đâu mình muốn",31
Lời khuyên mang tính giới thiệu," Động từ thể た    + ほうがいいです Động từ thể ない  
 毎日うんどうしたほうがいいです
 Hàng ngày anh/chị nên vận động
 ねつがあるんです。
 Tôi bị sốt
 じゃ。おふろにはいらないほうがいいですよ。
 Thế thì anh/chị không nên tắm bồn 
 Mẫu câu này dùng để khuyên nhủ. Trong 1 số trường hợp mẫu câu này mang lại ấn tượng áp đặt đối với người khác, vì thế khi dùng cần chú ý đến văn cảnh
 (Chú ý) :Sự khác nhau giữa 「～たほうが　いい」 và 「～たら　いい」 
 日本のお寺が見たいんですが。
 Tôi muốn xem chùa của Nhật
 じゃ。京都へいったらいいですよ。
 Thế thì anh/chị thử đi Kyoto xem
 Ví dụ trên nêu ra trường hợp mà một lời khuyên mang tính giới thiệu được sử dụng. Trong những trường hợp như thế này thì chúng ta dùng 「～たらいい」 . Còn 「～たほうがいい」 biểu thị (hoặc ngầm biểu thị) sự so sánh và lựa chọn giữa hai đối tượng, mặc dù một trong số đó có thể không xuất hiện trong câu văn",32
"Diễn đạt sự suy xét, phán đoán"," Động từ Thể thông thường   Tính từ (~い)  + でしょう Tính từ (~な) Thể thông thường  Danh từ    
 Mẫu câu này diễn đạt sự suy xét, phán đoán của người nói căn cứ vào thông tin có được. Khi ở dạng nghi vấn như ở ví dụ dưới đây thì mẫu câu này dùng để hỏi về sự suy xét, phán đoán của người nghe
 あしたは雨がふるでしょう
 Ngày mai có lẽ trời mưa. 
 タワポンさんはごうかくするでしょうか。
 Liệu anh Thawaphon có đỗ không?",32
Khả năng một sự việc hay tình huống có thể xảy ra　　," Động từ Thể thông thường   Tính từ (~い)  + かもしれません Tính từ (~な) Thể thông thường  Danh từ    
 「～かも　しれません」 cũng được dùng để diễn đạt sự suy xét, phán đoán của người nói. Nó có nghĩa là có khả năng một sự việc hay một tình huống nào đó đã hoặc sẽ xảy ra. So với 「～でしょう」 thì mức độ chắc chắn của mẫu câu này thấp hơn nhiều
 やくそくの時間にまにあわないかもしれません。
 Có thể tôi sẽ không kịp giờ hẹn",32
きっと/たぶん/もしかしたら," きっと
 Phó từ này được dùng trong trường hợp người nói khá chắc chắn vào suy đoán của mình. Xác suất (suy đoán là đúng) nằm trong phạm vi từ mức độ rất cao cho đến mức độ tương đương với 「～でしょう」 
 ミラーさんはきっときます。
 Anh Miller chắc chắn sẽ tới
 あしたはきっと雨でしょう。
 Ngày mai chắc sẽ mưa
 たぶん
 Phó từ này biểu thị mức độ chắc chắn thấp hơn 「きっと」 và thường được dùng kèm với 「～でしょう」 . Nó cũng hay được dùng kèm với 「～とおもいます」 (bài 21) như ở ví dụ 2 dưới đây
 ミラーさんはくるでしょうか。
 たぶんくるでしょう。
 Liệu anh Miller có đến không?
 Có lẽ anh ấy sẽ đến
 山田さんはこの二ュースをたぶんしらないとおもいます。
 Tôi nghĩ có lẽ anh Yamada không biết tin này
 もしかしたら
 Phó từ này thường được dùng kèm với 「～かもしれません」 . So với câu không có 「もしかしたら」 thì câu 「もしかしたら」 biểu thị khả năng (ở ví dụ dưới là khả năng không tốt nghiệp được) thấp hơn. 
 もしかしたら。３月にそつぎょうできないかもしれません。
 Biết đâu là tháng 3 tôi không tốt nghiệp được. ",32
ないが　しんぱいな　こと," なにかしんぱいなことがあるんですか。
 Anh/chị có gì lo lắng à ?
 Như đã thấy ở ví dụ trên, chúng ta không nói 「しんぱいななにか」 mà nói là 「なにかしんぱいなこと」 . Các ví dụ tương tự khác là 「なにか～もの」 ｢どこか～ところ」  「だれか～ひと」  「いつか　～とき」 v. v. 
 スキーにいきたいんですが。どこかいいところありませんか。
 Tôi muốn đi trượt tuyết. Có chỗ nào hay không?",32
Lượng từ で," Từ 「で」 ở sau lượng từ biểu thị mức giới hạn về tiền bạc, thời gian, số lượng cần thiết để một trạng thái , động tác hoặc sự việc được diễn ra. 
 駅まで３０分でいけますか。
 30 phút có đi đến ga được không?
 ３万円でビデオがかえますか。
 3 vạn yên có mua được đầu video không?",32
Thể mệnh lệnh và thể cấm chỉ," Cách tạo ra thể mệnh lệnh:
 Động từ
 Nhóm I: Đổi âm cuối của (thể ます) sang âm cùng hàng thuộc (dãy え) 
 Nhóm II: Thêm 「ろ」 vào sau (thể ます) 
 Nhóm III: Thể mệnh lệnh của 「きます」 là 「こい」 , của 「します」 là 「しろ」 
 Chú ý: những động từ không biểu thị chú ý của chủ thể như 「わかる」  「できる」  「ある」 v. v. thì không có thể mệnh lệnh
 Cách tạo ra thể cấm chỉ
 Thêm 「な」 vào sau đối với động từ thuộc bất cứ nhóm nào",33
Thể hiện rõ trình tự thời gian sự kiện," Động từ 1 thể た     + あとで Động từ 2  Danh từ の    
 Mẫu câu này dùng để diễn tả sự việc được biểu thị ở Động từ 2 xảy ra sau khi sự việc được biểu thị ở Động từ 1 hoặc danh từ xảy ra
 あたらしいのをかったあとで。なくしたとけいがみつかりました。
 Sau khi mua cái đồng hồ mới thì tôi tìm thấy cái đồng hồ đánh mất
 仕事のあとで。のみにいきませんか。
 Sau khi xong việc anh/chị có đi uống với tôi không?
 So với (Động từ thể テから) thì mẫu câu này thể hiện rõ hơn trình tự thời gian trước sau giữa các sự kiện.",34
Cách dùng thể mệnh lệnh và thể cấm chỉ," Thể mệnh lệnh được dùng để bắt buộc ai đó phải thực hiện một hành vi nào đó, còn thể cấm chỉ được dùng để ra lệnh cho ai đó không được thực hiện một hành vi nào đó. Các thể này đều mang sắc thái mạnh, áp đặt và đe doạn vì thế phạm vi dùng chúng ở cuối câu văn rất hạn chế. Ngoài ra trong văn nói thì trong hầu hết các trường hợp các thể này chỉ được nam giới dùng
 Trong các trường hợp dưới đây thể mệnh lệnh và thể cấm chỉ được dùng làm các câu đơn lẻ, hoặc dùng ở cuối câu
 (1) Người nam giới có địa vị hoặc tuổi tác cao hơn so với người bên dưới mình hoặc bố nói với con
 はやくねろ。
 Đi ngủ sớm
 おくれるな。
 Cấm đi muộn
 (2) Nam giới nói với nhau. Trong trường hợp này thì nhiều khi từ () được thêm vào cuối câu để làm “mềm” hơn sắc thái của câu
 あした、うちえこい 「よ」 
 Ngày mai đến nhà tao đi
 あまりのむな 「よ」 
 Uống vừa thôi
 (3) Trường hợp ít có điều kiện để quan tâm đến người mà mình giao tiếp ví dụ như khi truyền đạt chỉ thị, khi đang làm việc trong phân xưởng, hoặc trong các tình huống khẩn cấp như hỏa hoạn, động đất v. v. Ngay cả trong các trường hợp như thế thì cũng chỉ là người nam giới, có vị trí hoặc tuổi cao hơn mới dùng
 たげろ
 Chạy thôi
 エレべーターをつかうな
 Không dùng thang máy.",33
 「～とよみます」 、 「～とかいてあります」 ," あの漢字は何とよむんですか。
 Chữ Hán kia đọc là gì?
 あそこに 「とまれ」 とかいてあります。
 Ở chỗ kia có viết là Tomare (dừng lại) 
 Từ 「と」 ở 2 ví dụ trên có chức năng tương tự như từ 「と」 trong mẫu câu 「～と　いいます」 (bài 21) ",33
X は Y と　いう　いみです X nghĩa là Y," Mẫu câu này dùng để giải thích ý nghĩa của một từ, ngữ hoặc câu nào đó (X). Dạng 「と　いう」 có xuất xứ từ ｢と　いいます」 . Khi muốn hỏi về ý nghĩa thì chúng ta dùng nghi vấn từ 「どういう」 . 
 「たちいりきんし」 ははいるなと　いういみです。
 「Tachiiri-Kinshi」 nghĩa là cấm vào
 このマークはどういういみですか。
 Ký hiệu này nghĩa là gì?
 せんたくきであらえるといういみです。
 Nghĩa là có thể giặt bằng máy giặt",33
Truyền đạt lại lời nhắn," Câu    + と　言っていました Thể thông thường   
 Khi trích dẫn lời của người thứ ba thì chúng ta dùng 「～といいました」 (Bài 21) nhưng khi muốn truyền đạt lại lời nhắn của người thứ 3 thì chúng ta dùng () 
 田中さんは 「あした休みます」 と言っていました。
 Anh Tanaka nói ""ngày mai tôi nghỉ""
 田中さんはあした休むと言っていました。
 Anh Tanaka nói là ngày mai anh ấy nghỉ",33
Truyền đạt lại lời nhắn (lịch sự)," Câu    + とつたえていただけませんか Thể thông thường   
 Đây là những mẫu câu dùng khi muốn nhờ truyền đạt lại lời nhắn cho ai đó một cách lịch sự
 ワンさんに 「あとで電話をください」 とつたえていただけませんか。
 Anh/chị có thể nói lại với anh Wang là hãy gọi điện cho tôi sau, có được không?
 すみませんが。わたなべさんにあしたのパーティーは６時からだとつたえていただけませんか。
 Xin lỗi, anh/chị làm ơn nhắn với chị Watanabe là bữa tiệc ngày mai bắt đầu từ 6 giờ , có được không?",33
Cách dùng thể mệnh lệnh và thể cấm chỉ," (4) Trường hợp hô khẩu lệnh trong các buổi diễn tập, trong hoạt động thể thao ở nhà trường, câu lạc bộ v. v. 
 休み。
 Nghỉ!
 やすむな。
 Không nghỉ. 
 (5) Cổ vũ trong khi xem thể thao. Trong trường hợp này thì đôi khi nữ giới cũng dùng
 ばんがれ
 Cố lên !
 みけるな
 Không được thua !
 (6) Khi muốn chú trọng đến sự đơn giản để tạo hiểu quả truyền đạt như trong các ký hiệu giao thông, tiêu ngữ v. v. 
 とまれ
 Dừng lại
 はいるな。
 Cấm vào
 (Chú ý) : 
 Hình thức mệnh lệnh còn một câu nữa là 「động từ　ますなさい」 . Mẫu câu này thường được dùng trong những trường hợp như khi cha mẹ nói với con cái, giáo viên nói với học sinh v. v. nó ít nhiều nhẹ nhàng hơn thể mệnh lệnh của động từ. 
 Vì thế nữ giới thường ưa dùng mẫu câu này hơn là thể mệnh lệnh của động từ. Nhưng mẫu câu này thì không dùng được với người trên. 
 べんきょうしなさい。
 Học đi.",33
"Truyền đạt bằng chữ viết, lời nói, động tác"," Động từ nguyên dạng    Động từ thể た + とおりに + Động từ 2 Danh từ の    
 Động từ 1 とおりに Động từ 2
 Mẫu câu này dùng để diễn đạt bằng chữ viết, lời nói, động tác v. v. (Động từ 2) một việc gì đó theo đúng như đã nghe, nhìn, đọc hoặc học v. v. (Động từ 1) 
 わたしがやるとおりに、やってください
 Hãy làm theo đúng như tôi làm. 
 わたしがいうとおりに書いてください。
 Hãy viết theo đúng như tôi nói
 みたとおりにはなしてください。
 Hãy nói lại đúng như anh/chị đã thấy
 Động từ 1 để ở thể nguyên dạng nếu động tác mà nó biểu thị sẽ được thực hiện trong tương lai, hoặc để ở thể た nếu động tác đó đã được thực hiện.
 Danh từ の　とおりに Động từ
 Mẫu câu này biểu thị một động tác nào đó được thực hiện theo đúng nội dung đã được biểu thị trong danh từ.
 せんのとおりにかみをきってください。
 Hãy cắt giấy theo đúng đường này.",34
